dataset_name,seed,number_of_attributes,percentage_of_numeric_features,number_of_instances,number_of_class,proportion_of_attributes_per_instances,number_of_classes_per_attributes,number_of_instances_per_class,proportion_of_min_to_max_instance_per_class,proportion_of_attributes_with_outliers,minimum_continuous_mutual_information,maximum_continuous_mutual_information,minimum_discrete_mutual_information,maximum_discrete_mutual_information,equivalent_number_of_continuous_attributes,equivalent_number_of_discrete_attributes,noise_signal_ratio_of_continuous_attributes,noise_signal_ratio_of_discrete_attributes,normal_training_loss,normal_testing_loss,batch_normalisation_training_loss,batch_normalisation_testing_loss,dropout_training_loss,dropout_testing_loss,layer_normalisation_training_loss,layer_normalisation_testing_loss,SMOTE_training_loss,SMOTE_testing_loss,prune_training_loss,prune_testing_loss,weight_decay_training_loss,weight_decay_testing_loss,weight_normalisation_training_loss,weight_normalisation_testing_loss,weight_perturbation_training_loss,weight_perturbation_testing_loss,best_training_technique,best_testing_technique
Salaries 2023,42403,10,0.3,1030,3,0.0097087378640776,0.3,343.3333333333333,0.144578313253012,0.2,0.0,0.0144561495291637,0.0127313789056807,0.5239583174737745,1.0048303451950649,1.1536966735807626,84.3440465328173,0.2327613220581485,"[0.9201673269271851, 0.9216888546943665, 0.8960704803466797, 0.9186722636222839, 0.8785977959632874]","[0.88153475522995, 0.8815427422523499, 0.8615630865097046, 0.8815140128135681, 0.8518199920654297]","[0.9037002325057983, 0.8981361389160156, 0.8966031670570374, 0.9151250123977661, 0.8907431364059448]","[0.8670353889465332, 0.8618602752685547, 0.8704723119735718, 0.8912708163261414, 0.8616847395896912]","[0.9197987914085388, 0.9215726852416992, 0.9065252542495728, 0.9185957908630371, 0.8984145522117615]","[0.881803035736084, 0.8817713260650635, 0.8815426826477051, 0.8815383911132812, 0.8815417885780334]","[0.9201849102973938, 0.9217021465301514, 0.9065284729003906, 0.9186672568321228, 0.8984153866767883]","[0.8815466165542603, 0.881545901298523, 0.8815422058105469, 0.8815447092056274, 0.8815429210662842]","[inf, inf, inf, inf, inf]","[inf, inf, inf, inf, inf]","[0.9012771844863892, 0.9099324941635132, 0.8885698318481445, 0.8936243057250977, 0.8913361430168152]","[0.8532549142837524, 0.8588985800743103, 0.8524782061576843, 0.8543359041213989, 0.8638886213302612]","[1.035263180732727, 1.034346103668213, 1.0274523496627808, 1.0325498580932617, 1.0250627994537354]","[1.0165127515792847, 1.016502022743225, 1.0164037942886353, 1.0190935134887695, 1.0020920038223267]","[0.9201852679252625, 0.9136925935745239, 0.89310622215271, 0.9186677932739258, 0.8983760476112366]","[0.8815417885780334, 0.8704618811607361, 0.8646395802497864, 0.8815417885780334, 0.8815319538116455]","[0.9201852679252625, 1.278303623199463, 0.9065282940864563, 0.9186677932739258, 0.8984145522117615]","[0.8815417885780334, 1.303871989250183, 0.8815417885780334, 0.8815417885780334, 0.8815417885780334]",prune,prune
Salaries 2023,66767,10,0.3,2488,3,0.0040192926045016,0.3,829.3333333333334,0.1737451737451737,0.2,0.0154629547415705,0.0213239121165509,0.0131891921592437,0.4956420957929852,1.0178485960040833,1.1496695883233508,23.12504814796292,0.3114541923367854,"[0.8385676145553589, 0.8391649127006531, 0.9145100712776184, 0.8615145683288574, 0.8375259637832642]","[0.8757062554359436, 0.8659297227859497, 0.9550591707229614, 0.8736623525619507, 0.8735870718955994]","[0.8333167433738708, 0.8324462175369263, 0.8244358897209167, 0.8449431657791138, 0.8429333567619324]","[0.8737092614173889, 0.8792752027511597, 0.8762106895446777, 0.8770059943199158, 0.87668377161026]","[0.8637184500694275, 0.863279402256012, 0.8615946173667908, 0.8680907487869263, 0.876272976398468]","[0.8786671161651611, 0.8783612251281738, 0.8881794214248657, 0.8738386034965515, 0.8963612914085388]","[0.9170228242874146, 0.9226755499839783, 0.9145106077194214, 0.9277009963989258, 0.9170230031013489]","[0.9550579786300659, 0.9550580978393555, 0.9550571441650391, 0.9550583362579346, 0.9550579786300659]","[inf, inf, inf, inf, inf]","[inf, inf, inf, inf, inf]","[0.8387376070022583, 0.8469321131706238, 0.8250133991241455, 0.8476825952529907, 0.8492709398269653]","[0.8675852417945862, 0.8679788708686829, 0.8712912797927856, 0.8630748987197876, 0.8664185404777527]","[0.9876211285591125, 0.9880203008651733, 0.9772617220878601, 0.9908356666564941, 0.9947127103805542]","[1.0046441555023193, 1.0036170482635498, 1.0047146081924438, 1.0051240921020508, 1.0109248161315918]","[0.8694109916687012, 0.8448110222816467, 0.8345909118652344, 0.8866098523139954, 0.9170226454734802]","[0.9015581607818604, 0.8798699975013733, 0.8587757349014282, 0.9190665483474731, 0.9550591707229614]","[0.917022705078125, 0.9226759076118469, 0.9145100712776184, 0.9277009963989258, 0.9170226454734802]","[0.9550591707229614, 0.9550591707229614, 0.9550591707229614, 0.9550591707229614, 0.9550591707229614]",batch_normalisation,prune
Salaries 2023,81953,10,0.3,760,2,0.0131578947368421,0.2,380.0,0.144578313253012,0.2,0.0,0.003403389501952,0.0014798058348004,0.2530297930793918,1.001135106914069,1.072969841925422,159.79468625452603,0.1100062346195612,"[0.44083961844444275, 0.4284951090812683, 0.4284936785697937, 0.4344180226325989, 0.4508455693721771]","[0.4514196813106537, 0.4514201283454895, 0.45141974091529846, 0.4514196813106537, 0.4514198303222656]","[0.4398060142993927, 0.42851749062538147, 0.4285193383693695, 0.4344426691532135, 0.4508548676967621]","[0.45042741298675537, 0.45144763588905334, 0.4514402151107788, 0.45144233107566833, 0.45144152641296387]","[0.4408421516418457, 0.4284971058368683, 0.4284913241863251, 0.43441951274871826, 0.4508523941040039]","[0.4514196813106537, 0.4514199197292328, 0.4514196217060089, 0.45141977071762085, 0.45141974091529846]","[0.4408337473869324, 0.4284880757331848, 0.4284880757331848, 0.4344116747379303, 0.45083877444267273]","[0.4514196217060089, 0.4514196217060089, 0.4514196217060089, 0.4514196217060089, 0.4514196217060089]","[inf, inf, inf, inf, inf]","[inf, inf, inf, inf, inf]","[0.4412757158279419, 0.42882636189460754, 0.42900294065475464, 0.43488797545433044, 0.45122000575065613]","[0.4517802298069, 0.45193371176719666, 0.45190075039863586, 0.45190247893333435, 0.4518969655036926]","[0.5899903178215027, 0.5763024091720581, 0.5769073963165283, 0.5829747319221497, 0.5997586250305176]","[0.6022311449050903, 0.602340579032898, 0.6024087071418762, 0.6021631360054016, 0.6021838784217834]","[0.44084012508392334, 0.42849504947662354, 0.4284941554069519, 0.43441811203956604, 0.45084577798843384]","[0.4514196813106537, 0.451420396566391, 0.45141974091529846, 0.45141974091529846, 0.4514205753803253]","[0.4408337473869324, 0.4284880757331848, 0.4284880757331848, 0.4344116747379303, 0.45083877444267273]","[0.4514196217060089, 0.4514196217060089, 0.4514196217060089, 0.4514196217060089, 0.4514196217060089]",batch_normalisation,batch_normalisation
Salaries 2023,65229,9,0.2222222222222222,2584,4,0.0034829721362229,0.4444444444444444,646.0,0.0617760617760617,0.2222222222222222,0.0324440381991735,0.0433162711296009,0.0132431633107522,0.5675229547078426,1.0386067532445826,1.1685618946342466,18.2965087620349,0.3406885681741803,"[1.0718491077423096, 1.064544916152954, 1.0599079132080078, 1.1330268383026123, 1.1475378274917603]","[1.0974711179733276, 1.0898082256317139, 1.099808692932129, 1.1614633798599243, 1.1614633798599243]","[1.0629116296768188, 1.0739177465438843, 1.0689491033554077, 1.0719211101531982, 1.0853290557861328]","[1.0835344791412354, 1.0869157314300537, 1.087804913520813, 1.098012089729309, 1.0839881896972656]","[1.0842933654785156, 1.09166419506073, 1.086492657661438, 1.0801531076431274, 1.0907443761825562]","[1.1076228618621826, 1.1033284664154053, 1.1044834852218628, 1.0989283323287964, 1.0942673683166504]","[1.1326587200164795, 1.1417335271835327, 1.1324243545532227, 1.1330287456512451, 1.1475390195846558]","[1.161463737487793, 1.161463737487793, 1.1614638566970825, 1.161463975906372, 1.1614643335342407]","[-0.0, -0.0, -0.0, -0.0, -0.0]","[1.3944145441055298, 1.3643779754638672, 1.3919007778167725, 1.3842679262161255, 1.365725040435791]","[1.0695997476577759, 1.0649094581604004, 1.0664442777633667, 1.0549979209899902, 1.0870455503463745]","[1.0881574153900146, 1.0826785564422607, 1.0894815921783447, 1.0872645378112793, 1.0800526142120361]","[1.2206652164459229, 1.2287155389785767, 1.2200062274932861, 1.2162160873413086, 1.2311515808105469]","[1.2379759550094604, 1.2384393215179443, 1.2418900728225708, 1.2407819032669067, 1.239017128944397]","[1.0480942726135254, 1.0551878213882446, 1.0586647987365723, 1.1330275535583496, 1.1475378274917603]","[1.0806363821029663, 1.0769506692886353, 1.0961732864379883, 1.1614633798599243, 1.1614633798599243]","[1.1326581239700317, 1.4889799356460571, 1.1324230432510376, 1.1330275535583496, 1.1475378274917603]","[1.1614633798599243, 1.4767438173294067, 1.1614633798599243, 1.1614633798599243, 1.1614633798599243]",SMOTE,prune
Salaries 2023,20877,7,0.1428571428571428,2584,4,0.0027089783281733,0.5714285714285714,646.0,0.0617760617760617,0.0,0.0392795345159759,0.0392795345159759,0.0132431633107522,0.1333562063165652,1.0400611760164131,1.0910592255400997,36.21809565188646,1.795804933483127,"[1.0981876850128174, 1.1471227407455444, 1.1096723079681396, 1.0968666076660156, 1.1382594108581543]","[1.100780963897705, 1.1221983432769775, 1.1160314083099365, 1.1070187091827393, 1.1654608249664307]","[1.0856541395187378, 1.0877604484558105, 1.094063401222229, 1.0907082557678223, 1.083294153213501]","[1.0843406915664673, 1.0965098142623901, 1.0887541770935059, 1.0857034921646118, 1.0911788940429688]","[1.0960279703140259, 1.106695532798767, 1.1131540536880493, 1.0986355543136597, 1.0908148288726807]","[1.089740514755249, 1.1015379428863525, 1.0998356342315674, 1.0911176204681396, 1.0906310081481934]","[1.1423389911651611, 1.1477832794189453, 1.153584361076355, 1.1505621671676636, 1.143911600112915]","[1.1208465099334717, 1.1208490133285522, 1.1208454370498657, 1.120847463607788, 1.1208467483520508]","[inf, inf, inf, inf, inf]","[inf, inf, inf, inf, inf]","[1.0933048725128174, 1.0984125137329102, 1.0997004508972168, 1.092712163925171, 1.0883828401565552]","[1.0888848304748535, 1.0888334512710571, 1.0865899324417114, 1.0812839269638062, 1.0794063806533813]","[1.2985032796859741, 1.3054674863815308, 1.30648934841156, 1.3057501316070557, 1.3001928329467773]","[1.2780508995056152, 1.2782765626907349, 1.2781020402908325, 1.2794151306152344, 1.2784830331802368]","[1.1018661260604858, 1.1399195194244385, 1.0960863828659058, 1.0991729497909546, 1.0810322761535645]","[1.099071741104126, 1.131587028503418, 1.0847492218017578, 1.091707706451416, 1.0861656665802002]","[1.142337441444397, 1.1477820873260498, 1.1535838842391968, 1.1505608558654785, 1.14391028881073]","[1.1208444833755493, 1.1208444833755493, 1.1208444833755493, 1.1208444833755493, 1.1208444833755493]",batch_normalisation,prune
Salaries 2023,10510,9,0.3333333333333333,2584,4,0.0034829721362229,0.4444444444444444,646.0,0.0617760617760617,0.2222222222222222,0.0014119432103565,0.0324117241282673,0.0132431633107522,0.1333562063165652,1.0203618641148835,1.0910592255400997,23.17498161459044,1.795804933483127,"[1.1460591554641724, 1.151517629623413, 1.101264238357544, 1.1384689807891846, 1.116001009941101]","[1.1070903539657593, 1.103346347808838, 1.0874356031417847, 1.1073048114776611, 1.0813320875167847]","[1.0956069231033325, 1.0919300317764282, 1.0866875648498535, 1.0732612609863281, 1.0991058349609375]","[1.0704572200775146, 1.0656806230545044, 1.0693706274032593, 1.0650131702423096, 1.0691136121749878]","[1.1065510511398315, 1.1105692386627197, 1.09535551071167, 1.0928949117660522, 1.1145825386047363]","[1.073551058769226, 1.081835150718689, 1.0764973163604736, 1.07261323928833, 1.0786211490631104]","[1.1483886241912842, 1.158066749572754, 1.14935302734375, 1.13847017288208, 1.1608397960662842]","[1.1073083877563477, 1.1073051691055298, 1.1073071956634521, 1.107306718826294, 1.107309103012085]","[-0.0, -0.0, -0.0, -0.0, -0.0]","[1.394906759262085, 1.3870874643325806, 1.3792885541915894, 1.3787901401519775, 1.3820303678512573]","[1.1089967489242554, 1.1071975231170654, 1.1036555767059326, 1.0900335311889648, 1.1026313304901123]","[1.0694658756256104, 1.072507381439209, 1.0672544240951538, 1.0715107917785645, 1.0709542036056519]","[1.3046647310256958, 1.3105725049972534, 1.3039007186889648, 1.293837308883667, 1.3144159317016602]","[1.2670068740844727, 1.2684119939804077, 1.2671711444854736, 1.2668492794036865, 1.2681338787078857]","[1.1460212469100952, 1.1570684909820557, 1.1274609565734863, 1.1276966333389282, 1.118537425994873]","[1.107302188873291, 1.1065239906311035, 1.0959397554397583, 1.0985403060913086, 1.0778053998947144]","[1.14838707447052, 1.4786949157714844, 1.149351716041565, 1.1384689807891846, 1.1608390808105469]","[1.1073048114776611, 1.5057562589645386, 1.1073048114776611, 1.1073048114776611, 1.1073048114776611]",SMOTE,batch_normalisation
Salaries 2023,49417,5,0.4,2584,4,0.0019349845201238,0.8,646.0,0.0617760617760617,0.2,0.0308747427964579,0.0411199184028387,0.0132431633107522,0.5675229547078426,1.036653079245136,1.2687609252157666,19.3058039085744,1.047141537184391,"[1.1514118909835815, 1.0910652875900269, 1.14391028881073, 1.1586297750473022, 1.1433056592941284]","[1.1189101934432983, 1.0764415264129639, 1.1189101934432983, 1.1185762882232666, 1.1189101934432983]","[1.0801682472229004, 1.0902565717697144, 1.0900148153305054, 1.099737524986267, 1.0893044471740723]","[1.0592327117919922, 1.0493335723876953, 1.0458171367645264, 1.0524803400039673, 1.0471340417861938]","[1.090135097503662, 1.098147988319397, 1.0903083086013794, 1.125920057296753, 1.1085314750671387]","[1.0773200988769531, 1.072785496711731, 1.0718083381652832, 1.0880920886993408, 1.0891023874282837]","[1.151413083076477, 1.1411288976669312, 1.143911600112915, 1.1608402729034424, 1.1433067321777344]","[1.1189125776290894, 1.1189123392105103, 1.1189124584197998, 1.1189152002334595, 1.118912696838379]","[-0.0, -0.0, -0.0, -0.0, -0.0]","[1.3781781196594238, 1.3810373544692993, 1.3725776672363281, 1.4364367723464966, 1.3682500123977661]","[1.0829771757125854, 1.0847915410995483, 1.079121470451355, 1.091017246246338, 1.0922870635986328]","[1.0714081525802612, 1.0559196472167969, 1.0671782493591309, 1.0711132287979126, 1.0510139465332031]","[1.2335443496704102, 1.2275875806808472, 1.2279897928237915, 1.2408578395843506, 1.2290751934051514]","[1.202247977256775, 1.2022372484207153, 1.2016119956970215, 1.202284336090088, 1.201854944229126]","[1.1456983089447021, 1.141127586364746, 1.1081862449645996, 1.1608389616012573, 1.1433022022247314]","[1.1403160095214844, 1.1189101934432983, 1.0972471237182617, 1.1189101934432983, 1.1189101934432983]","[1.1514118909835815, 1.141127586364746, 1.14391028881073, 1.1608389616012573, 1.1433056592941284]","[1.1189101934432983, 1.1189101934432983, 1.1189101934432983, 1.1189101934432983, 1.1189101934432983]",SMOTE,batch_normalisation
Salaries 2023,91849,5,0.2,2584,4,0.0019349845201238,0.8,646.0,0.0617760617760617,0.0,0.0688077742727015,0.0688077742727015,0.0422905724520953,0.5675229547078426,1.0712302713376955,1.2273327628774018,20.246283406628955,0.7841799845500755,"[1.1562236547470093, 1.1429424285888672, 1.1111068725585938, 1.126381278038025, 1.1254453659057617]","[1.127840518951416, 1.1305155754089355, 1.100995421409607, 1.1083194017410278, 1.102845549583435]","[1.0897846221923828, 1.072468876838684, 1.0786890983581543, 1.0830351114273071, 1.076972484588623]","[1.0882885456085205, 1.0858622789382935, 1.0880217552185059, 1.089586615562439, 1.0900614261627197]","[1.1042375564575195, 1.0943101644515991, 1.1084895133972168, 1.097589373588562, 1.1202696561813354]","[1.0796124935150146, 1.0868639945983887, 1.0988634824752808, 1.0853586196899414, 1.0937552452087402]","[1.1435487270355225, 1.142943263053894, 1.13544762134552, 1.151771068572998, 1.1523756980895996]","[1.1305177211761475, 1.130516767501831, 1.1305174827575684, 1.1305181980133057, 1.1305184364318848]","[inf, inf, inf, inf, inf]","[inf, inf, inf, inf, inf]","[1.0915240049362183, 1.076609492301941, 1.0865416526794434, 1.1522433757781982, 1.0768797397613525]","[1.0717062950134277, 1.083843469619751, 1.0838245153427124, 1.1311568021774292, 1.0683798789978027]","[1.2299015522003174, 1.2267869710922241, 1.222438931465149, 1.2336194515228271, 1.2335366010665894]","[1.2129127979278564, 1.2141000032424927, 1.2125619649887085, 1.2132775783538818, 1.2128733396530151]","[1.1435474157333374, 1.1429420709609985, 1.4897396564483643, 1.1123478412628174, 1.152374267578125]","[1.130515456199646, 1.130515456199646, 1.501880168914795, 1.0953996181488037, 1.1305146217346191]","[1.1435474157333374, 1.4841402769088745, 1.1354459524154663, 1.151769995689392, 1.1523746252059937]","[1.1305155754089355, 1.5018889904022217, 1.1305155754089355, 1.1305155754089355, 1.1305155754089355]",batch_normalisation,prune
Salaries 2023,46663,6,0.1666666666666666,2584,4,0.0023219814241486,0.6666666666666666,646.0,0.0617760617760617,0.1666666666666666,0.006098908674033,0.006098908674033,0.0132431633107522,0.1333562063165652,1.0061175448851265,1.093450259127944,238.70017439373188,2.272758040512203,"[1.1158497333526611, 1.1242916584014893, 1.1370042562484741, 1.1019376516342163, 1.1475380659103394]","[1.1180967092514038, 1.1505533456802368, 1.1473989486694336, 1.0971652269363403, 1.1459895372390747]","[1.0952874422073364, 1.0871909856796265, 1.1011748313903809, 1.0988291501998901, 1.0954349040985107]","[1.0971546173095703, 1.0964312553405762, 1.0949733257293701, 1.0961484909057617, 1.0895634889602661]","[1.107805609703064, 1.0987428426742554, 1.1129597425460815, 1.1097002029418945, 1.109270691871643]","[1.0913136005401611, 1.0912541151046753, 1.0980849266052246, 1.0938143730163574, 1.0920202732086182]","[1.144153356552124, 1.1338692903518677, 1.1402841806411743, 1.1408883333206177, 1.1475392580032349]","[1.1459903717041016, 1.1459901332855225, 1.1459903717041016, 1.145990252494812, 1.1459907293319702]","[inf, inf, inf, inf, inf]","[inf, inf, inf, inf, inf]","[1.1030113697052002, 1.097165584564209, 1.1020610332489014, 1.1356325149536133, 1.1039940118789673]","[1.0879014730453491, 1.0983340740203857, 1.0873301029205322, 1.1474695205688477, 1.0882254838943481]","[1.3003145456314087, 1.2905691862106323, 1.2996894121170044, 1.2984758615493774, 1.3043330907821655]","[1.3023854494094849, 1.3028680086135864, 1.304535984992981, 1.3027608394622803, 1.3038092851638794]","[1.1377872228622437, 1.1249076128005981, 1.13612961769104, 1.1027895212173462, 1.109917163848877]","[1.148942232131958, 1.1510498523712158, 1.146356463432312, 1.0880451202392578, 1.097215175628662]","[1.1441524028778076, 1.1338680982589722, 1.1402827501296997, 1.1408873796463013, 1.1475378274917603]","[1.1459895372390747, 1.1459895372390747, 1.1459895372390747, 1.1459895372390747, 1.1459895372390747]",batch_normalisation,dropout
Salaries 2023,36547,10,0.3,199,4,0.050251256281407,0.4,49.75,0.0583333333333333,0.2,0.0030737497736477,0.0306568416876089,0.0162309174107782,0.8653279801108328,1.016651285944818,1.301175046037769,28.382160296761857,-0.2101108770369916,"[1.1368653774261475, 1.0342319011688232, 1.1386879682540894, 1.0423725843429565, 1.0493364334106445]","[1.0937519073486328, 1.0901834964752197, 1.0934118032455444, 1.0342501401901245, 1.0920734405517578]","[1.0031511783599854, 0.994744598865509, 0.9617913365364075, 1.0513086318969727, 1.0037381649017334]","[1.1170971393585205, 1.109796166419983, 1.1365126371383667, 1.0266169309616089, 1.0445531606674194]","[1.070218563079834, 1.043453335762024, 1.0945847034454346, 1.08840811252594, 1.0404402017593384]","[1.0613129138946533, 1.0437597036361694, 1.0665874481201172, 1.0867595672607422, 1.0770090818405151]","[1.1609914302825928, 1.1137562990188599, 1.1767396926879883, 1.1452516317367554, 1.1342997550964355]","[1.118668556213379, 1.118683099746704, 1.1186758279800415, 1.1186914443969727, 1.118688702583313]","[-0.0, -0.0, -0.0, -0.0, -0.0]","[1.3732813596725464, 1.3842066526412964, 1.37779700756073, 1.3877077102661133, 1.3927644491195679]","[1.0723766088485718, 1.0521620512008667, 1.0870503187179565, 1.0994529724121094, 1.0425739288330078]","[1.0544313192367554, 1.0633385181427002, 1.0417333841323853, 1.0691465139389038, 1.0625027418136597]","[1.2916523218154907, 1.2576868534088135, 1.3006576299667358, 1.2901191711425781, 1.269713282585144]","[1.2449897527694702, 1.2446131706237793, 1.2415894269943237, 1.2435102462768555, 1.2443444728851318]","[1.1609911918640137, 1.0523161888122559, 1.1411551237106323, 1.087989330291748, 1.0343581438064575]","[1.1186684370040894, 1.107962965965271, 1.0962804555892944, 1.0902845859527588, 1.0482357740402222]","[1.1609913110733032, 1.113747239112854, 1.1767393350601196, 1.1452432870864868, 1.4780434370040894]","[1.1186684370040894, 1.1186684370040894, 1.1186684370040894, 1.1186684370040894, 1.5686683654785156]",SMOTE,prune
