dataset_name,seed,number_of_features,proportion_of_numeric_features,number_of_instances,number_of_classes,ratio_of_instances_to_features,ratio_of_classes_to_features,ratio_of_instances_to_classes,ratio_of_min_to_max_instances_per_class,proportion_of_features_with_outliers,average_mutual_information,minimum_mutual_information,maximum_mutual_information,equivalent_number_of_features,noise_to_signal_ratio_of_features,baseline_training_loss,baseline_testing_loss,batch_normalisation_training_loss,batch_normalisation_testing_loss,dropout_training_loss,dropout_testing_loss,layer_normalisation_training_loss,layer_normalisation_testing_loss,SMOTE_training_loss,SMOTE_testing_loss,prune_training_loss,prune_testing_loss,weight_decay_training_loss,weight_decay_testing_loss,weight_normalisation_training_loss,weight_normalisation_testing_loss,weight_perturbation_training_loss,weight_perturbation_testing_loss,best_training_technique,best_testing_technique
Nursery,93679,5,0.0,12958,4,2591.6,0.8,3239.5,0.0759259259259259,0.0,0.014214037769553,0.0017912151762257,0.0491176307410483,1.014315537541432,23.12521938124588,"[1.2519968748092651, 1.253392219543457, 1.253996729850769, 1.2519019842147827, 1.2539219856262207]","[1.2880408763885498, 1.2851532697677612, 1.2868759632110596, 1.2982375621795654, 1.2867517471313477]","[1.250322937965393, 1.252062201499939, 1.2539278268814087, 1.2482285499572754, 1.2524783611297607]","[1.2940751314163208, 1.2898414134979248, 1.2932863235473633, 1.3021583557128906, 1.293438196182251]","[1.25725257396698, 1.2580715417861938, 1.259295105934143, 1.2553789615631104, 1.2581332921981812]","[1.276639461517334, 1.2772198915481567, 1.2765175104141235, 1.27601158618927, 1.274322271347046]","[1.2495598793029785, 1.2517644166946411, 1.2507246732711792, 1.2472623586654663, 1.2517616748809814]","[1.2955949306488037, 1.2993451356887817, 1.2998008728027344, 1.303167700767517, 1.2960158586502075]","[inf, inf, inf, inf, inf]","[inf, inf, inf, inf, inf]","[1.2566884756088257, 1.2575044631958008, 1.2576532363891602, 1.2560793161392212, 1.2578179836273193]","[1.2724939584732056, 1.2745803594589233, 1.276804804801941, 1.2761898040771484, 1.2738093137741089]","[1.371437668800354, 1.3711580038070679, 1.3712867498397827, 1.371286153793335, 1.3714793920516968]","[1.371394395828247, 1.371375560760498, 1.3713583946228027, 1.3713586330413818, 1.3713618516921997]","[1.2531371116638184, 1.2538986206054688, 1.2545117139816284, 1.2506399154663086, 1.254683256149292]","[1.2857413291931152, 1.2866380214691162, 1.287551760673523, 1.2891498804092407, 1.2847411632537842]","[1.412505865097046, 1.4103717803955078, 1.4076018333435059, 1.2577168941497803, 1.4112193584442139]","[1.414578914642334, 1.4111191034317017, 1.4103350639343262, 1.2751901149749756, 1.4103350639343262]",layer_normalisation,prune
Nursery,81668,6,0.1666666666666666,12958,4,2159.6666666666665,0.6666666666666666,3239.5,0.0759259259259259,0.0,0.0354717403210713,0.0017912151762257,0.1338524211043348,1.0361083676245335,7.056102697994738,"[1.1489975452423096, 1.1509289741516113, 1.1509124040603638, 1.149794101715088, 1.1509395837783813]","[1.2117162942886353, 1.2233840227127075, 1.215526819229126, 1.2225532531738281, 1.2149834632873535]","[1.146369457244873, 1.1514614820480347, 1.1502667665481567, 1.1466161012649536, 1.1472245454788208]","[1.2208738327026367, 1.224257469177246, 1.2176285982131958, 1.2323023080825806, 1.2330942153930664]","[1.162499189376831, 1.1653279066085815, 1.164602279663086, 1.1639182567596436, 1.1648129224777222]","[1.1821873188018799, 1.1808209419250488, 1.181028962135315, 1.1876822710037231, 1.1814308166503906]","[1.147508978843689, 1.1483107805252075, 1.1493185758590698, 1.1477550268173218, 1.1488206386566162]","[1.214572787284851, 1.2287819385528564, 1.2189396619796753, 1.2370213270187378, 1.2165038585662842]","[inf, inf, inf, inf, inf]","[inf, inf, inf, inf, inf]","[1.1627819538116455, 1.1615878343582153, 1.1627507209777832, 1.159412145614624, 1.1600886583328247]","[1.1841254234313965, 1.1842540502548218, 1.1821362972259521, 1.1877230405807495, 1.1863347291946411]","[1.3713743686676025, 1.371342420578003, 1.3713690042495728, 1.3712652921676636, 1.3712953329086304]","[1.3713711500167847, 1.3713546991348267, 1.3713544607162476, 1.3713606595993042, 1.3713549375534058]","[1.149761438369751, 1.152651071548462, 1.152506709098816, 1.1505637168884277, 1.1504218578338623]","[1.2097094058990479, 1.218685507774353, 1.2099535465240479, 1.225797176361084, 1.2229584455490112]","[1.1917724609375, 1.256720781326294, 1.4313567876815796, 1.4343713521957397, 1.431839108467102]","[1.1906216144561768, 1.2514177560806274, 1.4315541982650757, 1.4315541982650757, 1.4315541982650757]",layer_normalisation,dropout
Nursery,10520,6,0.1666666666666666,12958,4,2159.6666666666665,0.6666666666666666,3239.5,0.0759259259259259,0.0,0.1448023824974768,0.0017912151762257,0.6638101516675277,1.1558111391870605,0.9734756982201648,"[0.8559805154800415, 0.8206003308296204, 0.8182905912399292, 0.814935028553009, 0.8142098188400269]","[0.861902117729187, 0.8200544118881226, 0.8250156044960022, 0.8196676969528198, 0.8192882537841797]","[0.8116625547409058, 0.8138429522514343, 0.812933087348938, 0.8098074793815613, 0.8117557764053345]","[0.8159584999084473, 0.815894603729248, 0.8182751536369324, 0.8161807656288147, 0.8177300095558167]","[0.8193913102149963, 0.8214255571365356, 0.8266924619674683, 0.8165563941001892, 0.8186478614807129]","[0.8249340057373047, 0.8181553483009338, 0.8318963646888733, 0.8240171074867249, 0.8260475397109985]","[0.8165110945701599, 0.8212070465087891, 0.8177947402000427, 0.8152962327003479, 0.8157093524932861]","[0.8181297183036804, 0.8189062476158142, 0.8216598033905029, 0.819674551486969, 0.8175712823867798]","[inf, inf, inf, inf, inf]","[inf, inf, inf, inf, inf]","[0.8150568008422852, 0.8190611600875854, 0.8177371621131897, 0.8096902966499329, 0.814513623714447]","[0.8155193328857422, 0.8157711029052734, 0.815973162651062, 0.8132632970809937, 0.8156622648239136]","[1.3713254928588867, 1.3714240789413452, 1.37143075466156, 1.37112557888031, 1.3713423013687134]","[1.371359944343567, 1.371361494064331, 1.3713589906692505, 1.371363878250122, 1.37136709690094]","[0.8161280155181885, 0.8187932968139648, 0.817949116230011, 0.8091464042663574, 0.8156591653823853]","[0.8197276592254639, 0.8185185790061951, 0.821962833404541, 0.816204309463501, 0.8185123205184937]","[1.4331281185150146, 1.0141605138778687, 1.4153355360031128, 1.0558775663375854, 1.4097723960876465]","[1.4315541982650757, 1.0112264156341553, 1.4115079641342163, 1.0586779117584229, 1.4103350639343262]",batch_normalisation,prune
Nursery,29707,8,0.125,756,4,94.5,0.5,189.0,0.0753968253968253,0.0,0.0855112891688169,-0.0484378468170118,0.6469526559262307,1.0892738582711283,1.505404729510362,"[0.8037436604499817, 0.7933924794197083, 0.7830646634101868, 0.7954736351966858, 0.8303772211074829]","[0.8657786846160889, 0.8518065214157104, 0.8353062272071838, 0.8492925763130188, 0.8785992860794067]","[0.8086560368537903, 0.7804970741271973, 0.8422453999519348, 0.7854683995246887, 0.785346269607544]","[0.8704833984375, 0.8788393139839172, 0.9381008148193359, 0.849403977394104, 0.8805471658706665]","[0.8167162537574768, 0.8036268949508667, 0.8386210203170776, 0.8798089027404785, 0.8231097459793091]","[0.8296856880187988, 0.8751407265663147, 0.8793283700942993, 0.9003015756607056, 0.8748980164527893]","[1.4144675731658936, 0.8992668390274048, 1.0873621702194214, 1.0649945735931396, 0.8784449100494385]","[1.41471266746521, 0.9540892243385315, 1.079203724861145, 1.049578309059143, 0.891907274723053]","[inf, inf, inf, inf, inf]","[inf, inf, inf, inf, inf]","[0.8260881304740906, 0.8224427700042725, 0.8048922419548035, 0.8044554591178894, 0.7994304895401001]","[0.8555719256401062, 0.8638778328895569, 0.8484724164009094, 0.8568472862243652, 0.8668331503868103]","[1.3715418577194214, 1.370815634727478, 1.371813416481018, 1.3714816570281982, 1.3708343505859375]","[1.371408224105835, 1.3715957403182983, 1.3714380264282227, 1.371423363685608, 1.3715566396713257]","[0.7934010624885559, 0.7851212024688721, 0.7934165000915527, 0.7913346886634827, 0.789175808429718]","[0.8478223085403442, 0.8523954153060913, 0.831296980381012, 0.8486398458480835, 0.8418052792549133]","[1.4124054908752441, 1.4103350639343262, 1.4103350639343262, 1.4061943292617798, 1.4213542938232422]","[1.40814208984375, 1.4147210121154785, 1.40814208984375, 1.40814208984375, 1.40814208984375]",weight_normalisation,weight_normalisation
Nursery,28208,8,0.125,3791,4,473.875,0.5,947.75,0.0759493670886076,0.0,0.1056996407680733,-0.002421838336295,0.6596298777128738,1.11148798068852,1.0277032799480688,"[0.781766951084137, 1.0764518976211548, 0.7770650386810303, 0.7758262753486633, 0.7741805911064148]","[0.8083597421646118, 1.0809543132781982, 0.8084172606468201, 0.8116879463195801, 0.8134656548500061]","[0.7766227126121521, 0.8204779624938965, 0.8002673983573914, 0.8339864015579224, 0.7803459167480469]","[0.811308741569519, 0.8666154146194458, 0.8293299674987793, 0.8699458837509155, 0.8099876642227173]","[0.8066869378089905, 0.812081515789032, 0.848429262638092, 0.8154103755950928, 0.8459575176239014]","[0.821224570274353, 0.8328283429145813, 0.8607065081596375, 0.8476486206054688, 0.863369882106781]","[1.416237473487854, 1.0764541625976562, 1.0127102136611938, 1.0865048170089722, 1.07920241355896]","[1.414279580116272, 1.0809565782546997, 0.9962108731269836, 1.0804575681686401, 1.080956220626831]","[inf, inf, inf, inf, inf]","[inf, inf, inf, inf, inf]","[0.7761837840080261, 1.095791220664978, 0.8484471440315247, 0.7990870475769043, 0.7758285403251648]","[0.7866664528846741, 1.0979726314544678, 0.8480247259140015, 0.8102898597717285, 0.7882025241851807]","[1.3710894584655762, 1.3712118864059448, 1.3717079162597656, 1.3714510202407837, 1.3711633682250977]","[1.3713393211364746, 1.371347427368164, 1.3714137077331543, 1.3713046312332153, 1.3713148832321167]","[0.7758383750915527, 0.777087390422821, 0.7791336178779602, 1.0740798711776733, 0.7729487419128418]","[0.8058478832244873, 0.8038615584373474, 0.8067499995231628, 1.115278720855713, 0.8065735697746277]","[1.416245698928833, 1.4355416297912598, 1.4217393398284912, 1.4159685373306274, 1.2926795482635498]","[1.4142876863479614, 1.4311487674713135, 1.4103350639343262, 1.4142876863479614, 1.3083012104034424]",batch_normalisation,batch_normalisation
Nursery,86999,8,0.125,5307,4,663.375,0.5,1326.75,0.0763143018654607,0.0,0.1093776510819258,-0.000891927502713,0.6642131967848183,1.115583572142005,0.9600046337124628,"[0.7684094905853271, 0.7707636952400208, 0.7759523987770081, 0.7725305557250977, 0.7745897769927979]","[0.7820146679878235, 0.7832350730895996, 0.7947050929069519, 0.7867501378059387, 0.7951832413673401]","[0.7693084478378296, 0.7783586382865906, 0.7707267999649048, 0.7746301889419556, 0.7692487239837646]","[0.7827693223953247, 0.8012950420379639, 0.7827597260475159, 0.7814437747001648, 0.7836617231369019]","[0.8344210982322693, 0.800419270992279, 0.7994933128356934, 0.7926927804946899, 0.790069580078125]","[0.8485381603240967, 0.812293291091919, 0.8123758435249329, 0.8044483661651611, 0.8085715770721436]","[0.7786229252815247, 0.7789000868797302, 0.7756061553955078, 0.782383918762207, 0.7746002078056335]","[0.7908937931060791, 0.7898468375205994, 0.7900591492652893, 0.7881962656974792, 0.792465090751648]","[inf, inf, inf, inf, inf]","[inf, inf, inf, inf, inf]","[0.7682369351387024, 0.7699478268623352, 0.7769125699996948, 0.772120475769043, 0.7703949809074402]","[0.7698740363121033, 0.7710052728652954, 0.7812831997871399, 0.7714644074440002, 0.7754209041595459]","[1.3712124824523926, 1.3713767528533936, 1.3713529109954834, 1.3716051578521729, 1.371181845664978]","[1.3713477849960327, 1.3713563680648804, 1.3713574409484863, 1.3713449239730835, 1.371354341506958]","[0.771941065788269, 0.7722356915473938, 0.77504962682724, 0.7737084627151489, 0.7719406485557556]","[0.7885834574699402, 0.784479558467865, 0.7905868291854858, 0.7912550568580627, 0.788563072681427]","[1.4171078205108643, 1.4135740995407104, 1.410627007484436, 1.4085683822631836, 1.4171078205108643]","[1.4141017198562622, 1.4103351831436157, 1.4148566722869873, 1.4103350639343262, 1.4141017198562622]",prune,prune
Nursery,24692,8,0.125,8599,4,1074.875,0.5,2149.75,0.0760376700383676,0.0,0.1099178397590303,0.0006986017154116,0.6618348206382222,1.1161863605511189,0.9500053698630524,"[0.7694743871688843, 0.7709285616874695, 0.7729274034500122, 0.7691114544868469, 0.7709242105484009]","[0.7813054919242859, 0.7837895750999451, 0.785180389881134, 0.7767437696456909, 0.776827335357666]","[0.7693885564804077, 0.7696658372879028, 0.7803124189376831, 0.7726083993911743, 0.7706854343414307]","[0.7817985415458679, 0.7701769471168518, 0.7952425479888916, 0.7827491760253906, 0.773948609828949]","[0.7969356775283813, 0.7863222360610962, 0.7855228185653687, 0.7833299040794373, 0.7906692624092102]","[0.8119034171104431, 0.8009520173072815, 0.7979394197463989, 0.7969658374786377, 0.7974560260772705]","[0.7774708271026611, 0.7808957695960999, 1.4127297401428223, 0.9758620858192444, 0.777101457118988]","[0.7883126139640808, 0.7932987809181213, 1.4145700931549072, 0.9679261445999146, 0.7851078510284424]","[inf, inf, inf, inf, inf]","[inf, inf, inf, inf, inf]","[0.7679399847984314, 0.769771158695221, 0.7697548866271973, 0.7690685987472534, 0.7700090408325195]","[0.7702687978744507, 0.7697096467018127, 0.7717524766921997, 0.7709801197052002, 0.7701572179794312]","[1.3710689544677734, 1.3714653253555298, 1.3713393211364746, 1.3713701963424683, 1.3713804483413696]","[1.3714154958724976, 1.3713874816894531, 1.3713737726211548, 1.3713816404342651, 1.3713973760604858]","[0.7683857679367065, 0.7700205445289612, 0.7696568965911865, 0.7691119313240051, 0.7711052298545837]","[0.7816117405891418, 0.7773181796073914, 0.7749016284942627, 0.7764074802398682, 0.7788096070289612]","[1.1947072744369507, 1.4280225038528442, 0.9980800747871399, 1.4133031368255615, 1.434256911277771]","[1.1985214948654175, 1.4314591884613037, 0.9835250377655029, 1.4145987033843994, 1.4314591884613037]",prune,prune
Nursery,14594,8,0.125,9282,4,1160.25,0.5,2320.5,0.0759534583063994,0.0,0.1095045369288848,0.0014145179468703,0.6627898551114928,1.115725132889248,0.9572319217214512,"[0.7689229249954224, 0.7699335217475891, 0.7702709436416626, 0.7689234018325806, 0.7692593932151794]","[0.7756287455558777, 0.7780885100364685, 0.7750815153121948, 0.7764036059379578, 0.7757200598716736]","[0.77036052942276, 0.7763097882270813, 0.7881854772567749, 0.7708743810653687, 0.7753415107727051]","[0.7729774713516235, 0.7821798324584961, 0.7960652112960815, 0.7750622034072876, 0.780931293964386]","[0.7889800071716309, 0.7890084385871887, 0.788790225982666, 0.7872811555862427, 0.8068934679031372]","[0.7991478443145752, 0.7972407937049866, 0.7880739569664001, 0.7954447865486145, 0.8218837380409241]","[0.787445068359375, 0.7832860946655273, 0.7902230024337769, 0.8850556015968323, 0.7813257575035095]","[0.7957949042320251, 0.7892110347747803, 0.7914168238639832, 0.8875782489776611, 0.7896708846092224]","[inf, inf, inf, inf, inf]","[inf, inf, inf, inf, inf]","[0.7704835534095764, 0.769670307636261, 0.7701796293258667, 0.7683713436126709, 0.7693105340003967]","[0.7722563147544861, 0.7701925039291382, 0.7697888016700745, 0.7695772647857666, 0.7698988914489746]","[1.3713299036026, 1.3714054822921753, 1.3714443445205688, 1.3712671995162964, 1.3713030815124512]","[1.3713582754135132, 1.371362566947937, 1.371364951133728, 1.3713551759719849, 1.3713488578796387]","[0.7687578797340393, 0.7702694535255432, 0.7701020240783691, 0.7690916061401367, 0.7701022624969482]","[0.7728586196899414, 0.7736167311668396, 0.7747133374214172, 0.7775421142578125, 0.7782484889030457]","[1.413365364074707, 1.4152171611785889, 1.2433228492736816, 1.412442684173584, 1.2933809757232666]","[1.4146430492401123, 1.4146430492401123, 1.2450307607650757, 1.4103912115097046, 1.2992935180664062]",baseline,prune
Nursery,48402,8,0.125,12594,4,1574.25,0.5,3148.5,0.0759704691593236,0.0,0.1102648399669233,0.0016585673602113,0.663685958553781,1.1165737446575732,0.943778888419316,"[0.7677392959594727, 0.7692281603813171, 0.7698485851287842, 0.7694762349128723, 0.7691040635108948]","[0.7718312740325928, 0.7717142701148987, 0.7722181677818298, 0.7695352435112, 0.7720853090286255]","[0.7724592685699463, 0.7701674103736877, 0.7698485255241394, 0.7697257995605469, 0.7692251205444336]","[0.7804079651832581, 0.7711067795753479, 0.771045446395874, 0.7706945538520813, 0.7695156931877136]","[0.7770186066627502, 0.7803535461425781, 0.7794713973999023, 0.7786716818809509, 0.7769845724105835]","[0.7846246957778931, 0.783576488494873, 0.7871719598770142, 0.7830084562301636, 0.7825806140899658]","[0.7746872901916504, 0.7756801843643188, 0.7727028727531433, 0.7770444750785828, 0.7752088308334351]","[0.7796611189842224, 0.7784750461578369, 0.7765842080116272, 0.7753312587738037, 0.7777226567268372]","[inf, inf, inf, inf, inf]","[inf, inf, inf, inf, inf]","[0.7678218483924866, 0.7692676782608032, 0.7700240612030029, 0.7696712613105774, 0.7690247893333435]","[0.7698765993118286, 0.7694135308265686, 0.7698000073432922, 0.7695194482803345, 0.7693679332733154]","[1.3711761236190796, 1.371327519416809, 1.3714380264282227, 1.3714103698730469, 1.3713313341140747]","[1.3713606595993042, 1.371353030204773, 1.3713606595993042, 1.3713480234146118, 1.3713476657867432]","[0.7677394151687622, 0.7735705375671387, 0.7698485255241394, 0.7694761753082275, 0.7734461426734924]","[0.7712339758872986, 0.7746106386184692, 0.7729180455207825, 0.7715666890144348, 0.7749814987182617]","[1.4118815660476685, 1.4074400663375854, 1.410789966583252, 1.430765151977539, 1.410293698310852]","[1.4105184078216553, 1.4102028608322144, 1.4102028608322144, 1.4316399097442627, 1.4102028608322144]",baseline,prune
Liver Cirrhosis,92373,18,0.6111111111111112,264,3,14.666666666666666,0.1666666666666666,88.0,0.5315315315315315,0.5555555555555556,-0.3170176861078215,-0.7736987655289816,0.0709606080450956,0.7283178739033466,-1.2697253326351008,"[0.8286470174789429, 0.7789409756660461, 0.7984424233436584, 0.8386445641517639, 0.8301095366477966]","[0.9366961121559143, 0.9451878070831299, 0.9363867044448853, 0.9169784784317017, 0.9244616627693176]","[0.594149112701416, 0.647969663143158, 0.5821690559387207, 0.6225804686546326, 0.604918897151947]","[0.9500627517700195, 0.8907095193862915, 0.9791731238365173, 0.9136484265327454, 0.9266942739486694]","[0.9304381012916565, 0.8159642219543457, 1.0575928688049316, 0.9009594321250916, 0.8693374395370483]","[0.9561433792114258, 0.9327516555786133, 1.051369309425354, 0.9558191895484924, 0.9267626404762268]","[1.122869610786438, 1.113556146621704, 1.1372426748275757, 1.1372406482696533, 0.8505987524986267]","[1.1363458633422852, 1.1363308429718018, 1.1363495588302612, 1.1363475322723389, 0.9287784695625305]","[inf, inf, inf, inf, inf]","[inf, inf, inf, inf, inf]","[1.0663336515426636, 1.0576664209365845, 1.070439338684082, 1.0746392011642456, 1.0725988149642944]","[1.0708274841308594, 1.0702412128448486, 1.0708237886428833, 1.0716158151626587, 1.0711549520492554]","[1.0895981788635254, 1.0870729684829712, 1.0910162925720215, 1.092002034187317, 1.0915327072143555]","[1.0912436246871948, 1.0915138721466064, 1.0911074876785278, 1.0911662578582764, 1.0911134481430054]","[0.8305575251579285, 0.7795860171318054, 0.7904236912727356, 0.8073842525482178, 0.8598341941833496]","[0.9271509647369385, 0.9507990479469299, 0.9743523597717285, 0.9662371873855591, 0.9504571557044983]","[1.122873067855835, 1.1135751008987427, 1.1904981136322021, 1.2023323774337769, 1.3206754922866821]","[1.1362773180007935, 1.1363505125045776, 1.192954182624817, 1.192954182624817, 1.325029730796814]",batch_normalisation,baseline
