dataset_name,seed,number_of_features,proportion_of_numeric_features,number_of_instances,number_of_classes,ratio_of_instances_to_features,ratio_of_classes_to_features,ratio_of_instances_to_classes,ratio_of_min_to_max_instances_per_class,proportion_of_features_with_outliers,average_mutual_information,minimum_mutual_information,maximum_mutual_information,equivalent_number_of_features,noise_to_signal_ratio_of_features,baseline_training_loss,baseline_testing_loss,batch_normalisation_training_loss,batch_normalisation_testing_loss,dropout_training_loss,dropout_testing_loss,layer_normalisation_training_loss,layer_normalisation_testing_loss,prune_training_loss,prune_testing_loss,weight_normalisation_training_loss,weight_normalisation_testing_loss,best_training_technique,best_testing_technique,subset_type
Pendigits,33427,16.0,1.0,7738.0,7.0,483.625,0.4375,1105.428571428571,0.9222027972027972,0.25,0.5091156825446719,0.2350153877349496,0.8961421069350157,1.6638191998254082,-0.7612113503120994,"[1.1666388511657715, 1.1674394607543945, 1.166642665863037, 1.170002818107605, 1.1674240827560425]","[1.1732559204101562, 1.1725667715072632, 1.1708147525787354, 1.1746196746826172, 1.174310564994812]","[1.1662248373031616, 1.1662276983261108, 1.1666337251663208, 1.1666350364685059, 1.166810154914856]","[1.1727546453475952, 1.1718547344207764, 1.1708821058273315, 1.1712450981140137, 1.1722562313079834]","[1.1669870615005493, 1.1676748991012573, 1.1676455736160278, 1.1671433448791504, 1.1670961380004883]","[1.1724003553390503, 1.176594614982605, 1.1740460395812988, 1.170667290687561, 1.1709914207458496]","[1.16684091091156, 1.1680527925491333, 1.16684091091156, 1.167042851448059, 1.1670434474945068]","[1.1710593700408936, 1.1735937595367432, 1.1707483530044556, 1.1714080572128296, 1.1727826595306396]","[1.3053851127624512, 1.1682194471359253, 1.1679104566574097, 1.1675853729248047, 1.1675812005996704]","[1.3129452466964722, 1.1773481369018555, 1.1766120195388794, 1.175364375114441, 1.1738730669021606]","[1.1664186716079712, 1.3183841705322266, 1.167032241821289, 1.1676377058029175, 1.4391130208969116]","[1.1743794679641724, 1.3194122314453125, 1.1739182472229004, 1.1749846935272217, 1.4433298110961914]",SMOTE,batch_normalisation,
Pendigits,24492,16.0,1.0,4221.0,4.0,263.8125,0.25,1055.25,0.9990530303030304,0.125,0.3532915771968464,0.1103854324277056,0.7119038994291211,1.4237462148483275,-0.7547538693211684,"[0.7440457940101624, 0.744757890701294, 0.7440451383590698, 0.748816192150116, 0.7440451383590698]","[0.7519081234931946, 0.7554934620857239, 0.7513002753257751, 0.7567945718765259, 0.7521884441375732]","[0.9958788752555847, 0.7440403699874878, 0.744040846824646, 0.7436701655387878, 0.7440412044525146]","[1.004112958908081, 0.7535448670387268, 0.7539764642715454, 0.7516438961029053, 0.7537206411361694]","[0.7440558075904846, 0.7449220418930054, 0.744105875492096, 0.7437131404876709, 0.7445541620254517]","[0.7509686350822449, 0.754277229309082, 0.7507987022399902, 0.7511436939239502, 0.7521560788154602]","[0.7444139122962952, 0.7444122433662415, 0.8436405062675476, 0.7473748922348022, 0.9010270237922668]","[0.751410186290741, 0.7496573328971863, 0.8666353821754456, 0.7555156350135803, 0.8942376971244812]","[0.7449867129325867, 0.7448619604110718, 0.7500980496406555, 0.7446998953819275, 0.7448114156723022]","[0.756012499332428, 0.7549191117286682, 0.7614936828613281, 0.7558102607727051, 0.7509490847587585]","[0.7440465688705444, 0.7440445423126221, 0.7440482974052429, 0.743674099445343, 0.7440449595451355]","[0.7513831257820129, 0.7539533376693726, 0.7511195540428162, 0.751331627368927, 0.7521986961364746]",SMOTE,dropout,
Pendigits,48768,16.0,1.0,9849.0,9.0,615.5625,0.5625,1094.3333333333333,0.9222027972027972,0.1875,0.5072892565871255,0.260529655718138,0.8378429695517782,1.6607831306719232,-0.7293916496323776,"[1.417734980583191, 1.3736820220947266, 1.3766133785247803, 1.4755359888076782, 1.527957797050476]","[1.4154834747314453, 1.3780782222747803, 1.3783079385757446, 1.480037808418274, 1.526645302772522]","[1.373064398765564, 1.3759236335754395, 1.3754197359085083, 1.3758341073989868, 1.3751579523086548]","[1.375554084777832, 1.3767647743225098, 1.3771222829818726, 1.3761122226715088, 1.3789863586425781]","[1.3772993087768555, 1.4202971458435059, 1.374678373336792, 1.374695897102356, 1.3743115663528442]","[1.3797024488449097, 1.4157296419143677, 1.3746097087860107, 1.3771476745605469, 1.376563310623169]","[1.3736965656280518, 1.3735318183898926, 1.373518705368042, 1.3729000091552734, 1.3738511800765991]","[1.3755698204040527, 1.3749321699142456, 1.375277042388916, 1.3746315240859985, 1.375650405883789]","[1.4369245767593384, 1.3743577003479004, 1.377316951751709, 1.4734004735946655, 1.4389700889587402]","[1.4496936798095703, 1.380025863647461, 1.3825602531433105, 1.4805281162261963, 1.4516105651855469]","[1.373219609260559, 1.4389690160751343, 1.4789671897888184, 1.415439248085022, 1.4842407703399658]","[1.3772393465042114, 1.4462568759918213, 1.4807193279266357, 1.4177287817001343, 1.4865208864212036]",SMOTE,layer_normalisation,
Pendigits,44586,16.0,1.0,5539.0,5.0,346.1875,0.3125,1107.8,0.9222027972027972,0.3125,0.4028616826607603,0.157981537637132,0.6417097751262297,1.4960999407884188,-0.750429805781671,"[0.9072778820991516, 0.9070621728897095, 0.9064846634864807, 0.9056282043457031, 0.9059333801269531]","[0.9097314476966858, 0.9090234637260437, 0.9104878306388855, 0.910569965839386, 0.9105587005615234]","[0.9101811647415161, 0.9059409499168396, 0.9059582948684692, 0.9056782722473145, 0.9063311219215393]","[0.9104595184326172, 0.9066212773323059, 0.9073755145072937, 0.9072967171669006, 0.9068707227706909]","[0.9071328043937683, 0.9060773849487305, 0.9065092206001282, 0.9061020612716675, 0.907162606716156]","[0.90752112865448, 0.9068012237548828, 0.9115104675292969, 0.9096875190734863, 0.9098072052001953]","[0.9062477946281433, 0.9062449932098389, 0.9085052609443665, 0.9062473177909851, 0.9079045057296753]","[0.9077702164649963, 0.9091260433197021, 0.9073830246925354, 0.9085267186164856, 0.909260094165802]","[0.90855872631073, 0.9071417450904846, 0.9076512455940247, 0.9078644514083862, 0.9080072641372681]","[0.9128960967063904, 0.9084734916687012, 0.9110938310623169, 0.9102795124053955, 0.9101666808128357]","[0.9065020680427551, 0.9059343934059143, 0.9067578911781311, 0.9067490100860596, 0.9067572951316833]","[0.9080672264099121, 0.9107586145401001, 0.9095301628112793, 0.9101408123970032, 0.9125952124595642]",SMOTE,batch_normalisation,
Pendigits,67805,16.0,1.0,9849.0,9.0,615.5625,0.5625,1094.3333333333333,0.9222027972027972,0.375,0.4857417327620825,0.1709474569213571,0.7742229799961904,1.6253801595542745,-0.7173874517561826,"[1.4853579998016357, 1.3780194520950317, 1.4342764616012573, 1.374730110168457, 1.4768847227096558]","[1.4882498979568481, 1.387880802154541, 1.4493939876556396, 1.3830660581588745, 1.4856680631637573]","[1.4367151260375977, 1.3732149600982666, 1.3754955530166626, 1.3733667135238647, 1.3728824853897095]","[1.4436087608337402, 1.3784621953964233, 1.3821427822113037, 1.3806393146514893, 1.3783015012741089]","[1.375723123550415, 1.4366116523742676, 1.377100944519043, 1.3753520250320435, 1.439643144607544]","[1.38106369972229, 1.4463655948638916, 1.3862892389297485, 1.3819769620895386, 1.451676607131958]","[1.3730608224868774, 1.3736863136291504, 1.3733772039413452, 1.3733729124069214, 1.3732150793075562]","[1.3792757987976074, 1.3799835443496704, 1.3794686794281006, 1.3791770935058594, 1.3778140544891357]","[1.3750090599060059, 1.4336556196212769, 1.4770632982254028, 1.3743592500686646, 1.480133295059204]","[1.3857721090316772, 1.4477635622024536, 1.4883135557174683, 1.3852118253707886, 1.4884496927261353]","[1.4373669624328613, 1.4796987771987915, 1.4791533946990967, 1.8105932474136353, 1.439544677734375]","[1.4473429918289185, 1.4829314947128296, 1.4860320091247559, 1.8153191804885864, 1.4538869857788086]",SMOTE,layer_normalisation,
Pendigits,30123,12.0,1.0,10992.0,10.0,916.0,0.8333333333333334,1099.2,0.9222027972027972,0.25,0.4600696521775151,0.2517481533688137,0.8433672314363378,1.5841843230394796,-0.5830733532772712,"[1.467203974723816, 1.5023863315582275, 1.467616081237793, 1.5233442783355713, 1.5044852495193481]","[1.4812523126602173, 1.5176358222961426, 1.47734797000885, 1.5374548435211182, 1.5123080015182495]","[1.4792759418487549, 1.4671045541763306, 1.4660518169403076, 1.4691542387008667, 1.4671199321746826]","[1.4948333501815796, 1.4757754802703857, 1.4764443635940552, 1.4821892976760864, 1.476702094078064]","[1.4712650775909424, 1.4781105518341064, 1.4703891277313232, 1.4723522663116455, 1.4721243381500244]","[1.4810043573379517, 1.4875315427780151, 1.4789326190948486, 1.4836689233779907, 1.484078288078308]","[1.4625638723373413, 1.463409662246704, 1.4650509357452393, 1.4635576009750366, 1.4660276174545288]","[1.473092794418335, 1.4729965925216675, 1.475714921951294, 1.4762978553771973, 1.475346565246582]","[1.4681044816970825, 1.5064882040023804, 1.5106724500656128, 1.6036486625671387, 1.4656672477722168]","[1.4858973026275635, 1.5190534591674805, 1.5216115713119507, 1.6143132448196411, 1.4795329570770264]","[1.5621554851531982, 1.5047950744628906, 1.5045855045318604, 1.466477870941162, 1.4686319828033447]","[1.5763604640960693, 1.5168219804763794, 1.5147037506103516, 1.4821834564208984, 1.4802218675613403]",SMOTE,layer_normalisation,
Pendigits,45707,15.0,1.0,10992.0,10.0,732.8,0.6666666666666666,1099.2,0.9222027972027972,0.1333333333333333,0.5102206542938696,0.2506538693583349,0.8420209990433318,1.6656586891416896,-0.69924338307044,"[1.5648391246795654, 1.5719603300094604, 1.5559147596359253, 1.5627390146255493, 1.594408392906189]","[1.5688412189483643, 1.5733582973480225, 1.564000129699707, 1.5694729089736938, 1.6084388494491577]","[1.4632529020309448, 1.4632991552352905, 1.4656034708023071, 1.566154956817627, 1.4636117219924927]","[1.469942331314087, 1.4671571254730225, 1.4699339866638184, 1.5708695650100708, 1.466921329498291]","[1.4670430421829224, 1.4690760374069214, 1.4838968515396118, 1.4664843082427979, 1.4693788290023804]","[1.4726899862289429, 1.477177381515503, 1.4890049695968628, 1.4722272157669067, 1.477267861366272]","[1.4629977941513062, 1.4637004137039185, 1.4632774591445923, 1.4628392457962036, 1.4631398916244507]","[1.4678030014038086, 1.469802975654602, 1.4667651653289795, 1.4662247896194458, 1.4653764963150024]","[1.465137243270874, 1.5589150190353394, 1.4661524295806885, 1.5574856996536255, 1.501393437385559]","[1.475022792816162, 1.566841721534729, 1.470898985862732, 1.563931941986084, 1.5148553848266602]","[1.4650222063064575, 1.5648919343948364, 1.5622364282608032, 1.4639852046966553, 1.5975210666656494]","[1.4719680547714233, 1.5681465864181519, 1.5693652629852295, 1.4717488288879395, 1.6095792055130005]",SMOTE,layer_normalisation,
Pendigits,61800,10.0,1.0,10992.0,10.0,1099.2,1.0,1099.2,0.9222027972027972,0.1,0.5080144983170017,0.2623452912764543,0.8519941529929422,1.661988036773841,-0.5469059297085559,"[1.5049632787704468, 1.504263162612915, 1.4673553705215454, 1.4688999652862549, 1.506212830543518]","[1.520026683807373, 1.5173640251159668, 1.4855562448501587, 1.483115792274475, 1.5197750329971313]","[1.5087171792984009, 1.4696860313415527, 1.4700006246566772, 1.48782479763031, 1.4745885133743286]","[1.519874095916748, 1.4805355072021484, 1.4840459823608398, 1.4962557554244995, 1.4908913373947144]","[1.5857003927230835, 1.489680528640747, 1.514859914779663, 1.5188579559326172, 1.4853371381759644]","[1.5965646505355835, 1.5029773712158203, 1.5254390239715576, 1.5300766229629517, 1.4938969612121582]","[1.4701080322265625, 1.4717555046081543, 1.4657717943191528, 1.4742827415466309, 1.4666683673858643]","[1.4855072498321533, 1.4895702600479126, 1.4792168140411377, 1.4886449575424194, 1.480184555053711]","[1.5118114948272705, 1.5713800191879272, 1.4817814826965332, 1.511531114578247, 1.509777307510376]","[1.5283257961273193, 1.584242582321167, 1.496311068534851, 1.5295002460479736, 1.5237085819244385]","[1.5614293813705444, 1.5674155950546265, 1.5616434812545776, 1.57789945602417, 1.605689525604248]","[1.5739669799804688, 1.5794612169265747, 1.572160005569458, 1.594506025314331, 1.6159273386001587]",SMOTE,layer_normalisation,
Pendigits,82126,13.0,1.0,10992.0,10.0,845.5384615384615,0.7692307692307693,1099.2,0.9222027972027972,0.2307692307692307,0.5276771107224816,0.2506911101353002,0.8384924424428943,1.6949904569905294,-0.6644533733395552,"[1.4632463455200195, 1.5745900869369507, 1.5591785907745361, 1.5637997388839722, 1.657700777053833]","[1.4715126752853394, 1.5762290954589844, 1.5668092966079712, 1.5695525407791138, 1.662786841392517]","[1.5722633600234985, 1.509422779083252, 1.4642753601074219, 1.4627231359481812, 1.4625760316848755]","[1.5757287740707397, 1.5174121856689453, 1.4736049175262451, 1.4719988107681274, 1.4718018770217896]","[1.4677882194519043, 1.46800696849823, 1.4679536819458008, 1.564976453781128, 1.5340415239334106]","[1.475698709487915, 1.474960446357727, 1.4745490550994873, 1.5726218223571777, 1.5326716899871826]","[1.4628492593765259, 1.4628573656082153, 1.462568998336792, 1.4631264209747314, 1.4654783010482788]","[1.4712550640106201, 1.4703595638275146, 1.4715038537979126, 1.4716496467590332, 1.4745957851409912]","[1.5536575317382812, 1.4653489589691162, 1.464877963066101, 1.559585690498352, 1.6561610698699951]","[1.5652083158493042, 1.4781112670898438, 1.4769313335418701, 1.5670613050460815, 1.6622461080551147]","[1.464619755744934, 1.557089924812317, 1.5601862668991089, 1.5644874572753906, 1.5761862993240356]","[1.4740575551986694, 1.5640125274658203, 1.5683374404907227, 1.5705009698867798, 1.5779434442520142]",SMOTE,layer_normalisation,
Pendigits,76538,14.0,1.0,10992.0,10.0,785.1428571428571,0.7142857142857143,1099.2,0.9222027972027972,0.2142857142857142,0.527411263508344,0.2572138197539013,0.8496236305466347,1.6945399083907473,-0.6882639348406783,"[1.462841272354126, 1.4622795581817627, 1.563726544380188, 1.4628573656082153, 1.563018798828125]","[1.472659707069397, 1.4689137935638428, 1.5692588090896606, 1.4677307605743408, 1.5708003044128418]","[1.462327241897583, 1.4716930389404297, 1.4634405374526978, 1.4625296592712402, 1.4646028280258179]","[1.4690866470336914, 1.4739214181900024, 1.4690525531768799, 1.4674007892608643, 1.4709635972976685]","[1.4643672704696655, 1.572043776512146, 1.4671162366867065, 1.4665547609329224, 1.5256068706512451]","[1.470094084739685, 1.5759831666946411, 1.471823811531067, 1.4709855318069458, 1.5253877639770508]","[1.462419033050537, 1.4647732973098755, 1.4648724794387817, 1.4628607034683228, 1.4622822999954224]","[1.4680720567703247, 1.4709436893463135, 1.471060872077942, 1.4679436683654785, 1.4691725969314575]","[1.465423583984375, 1.5709267854690552, 1.6027634143829346, 1.5239722728729248, 1.522619605064392]","[1.4729149341583252, 1.580027461051941, 1.6139822006225586, 1.5257443189620972, 1.526094675064087]","[1.4635425806045532, 1.4625452756881714, 1.5587509870529175, 1.4628384113311768, 1.5018482208251953]","[1.471421241760254, 1.4712120294570923, 1.5656371116638184, 1.4700663089752197, 1.5134238004684448]",SMOTE,layer_normalisation,
Pendigits,1644,16.0,1.0,1952.0,10.0,122.0,0.625,195.2,0.9211822660098522,0.1875,0.5053844932972538,0.2124966185030676,0.83978942697745,1.65762274278312,-0.7153423643542204,"[1.5998347997665405, 1.757194995880127, 1.6594679355621338, 1.8561789989471436, 1.6650358438491821]","[1.6235098838806152, 1.7679640054702759, 1.6799685955047607, 1.8737077713012695, 1.6828690767288208]","[1.7097641229629517, 1.5059669017791748, 1.5545047521591187, 1.6533716917037964, 1.5640559196472168]","[1.7347370386123657, 1.5377720594406128, 1.5815547704696655, 1.6766126155853271, 1.5855828523635864]","[1.608205795288086, 1.5771310329437256, 1.6615831851959229, 1.6647469997406006, 1.5167280435562134]","[1.624266266822815, 1.5961318016052246, 1.670615315437317, 1.6813023090362549, 1.5456461906433105]","[1.4659624099731445, 1.4643830060958862, 1.4650983810424805, 1.465161919593811, 1.464322805404663]","[1.47051203250885, 1.4748330116271973, 1.4748516082763672, 1.4741947650909424, 1.4785534143447876]","[2.3016276359558105, 2.3015103340148926, 2.301363706588745, 2.302008867263794, 1.9671388864517212]","[2.3019442558288574, 2.3018407821655273, 2.301907539367676, 2.302407741546631, 1.9851676225662231]","[1.6913374662399292, 1.5840728282928467, 1.6495577096939087, 1.5685694217681885, 1.7022254467010498]","[1.7048420906066895, 1.5874357223510742, 1.6819300651550293, 1.588552474975586, 1.7225780487060547]",SMOTE,layer_normalisation,
Pendigits,85562,16.0,1.0,3222.0,10.0,201.375,0.625,322.2,0.9196428571428572,0.1875,0.5115424440886527,0.2278328180106856,0.8592423238821727,1.66786179549958,-0.7187708759085835,"[1.7512340545654297, 1.6650447845458984, 1.5931113958358765, 1.7034462690353394, 1.7520248889923096]","[1.7727787494659424, 1.6926926374435425, 1.6282404661178589, 1.7295140027999878, 1.7890318632125854]","[1.5543947219848633, 1.4673844575881958, 1.5000544786453247, 1.5565074682235718, 1.4640952348709106]","[1.5744837522506714, 1.495956301689148, 1.5233134031295776, 1.5810027122497559, 1.4966254234313965]","[1.4779049158096313, 1.5008119344711304, 1.5978116989135742, 1.5964934825897217, 1.502685785293579]","[1.5053579807281494, 1.5292414426803589, 1.620053768157959, 1.621678113937378, 1.5364004373550415]","[1.4647940397262573, 1.4631125926971436, 1.4635752439498901, 1.4635928869247437, 1.4640260934829712]","[1.4880539178848267, 1.4812523126602173, 1.4801418781280518, 1.4765393733978271, 1.4829823970794678]","[1.8531486988067627, 1.625382661819458, 1.574880599975586, 1.4934985637664795, 1.8822718858718872]","[1.871045708656311, 1.6564093828201294, 1.616097331047058, 1.535047173500061, 1.896236777305603]","[1.5586711168289185, 1.5628527402877808, 1.555901050567627, 1.556167483329773, 1.5933363437652588]","[1.5923010110855103, 1.5909862518310547, 1.5800875425338745, 1.583260416984558, 1.6298600435256958]",SMOTE,layer_normalisation,
Pendigits,88053,16.0,1.0,5833.0,10.0,364.5625,0.625,583.3,0.9225700164744646,0.1875,0.5054771552958913,0.2376081383178419,0.8468297715629354,1.6577763485360515,-0.7153942962738477,"[1.4630156755447388, 1.5010771751403809, 1.669866681098938, 1.5559109449386597, 1.566149353981018]","[1.476175308227539, 1.5115599632263184, 1.6779574155807495, 1.5658314228057861, 1.5776392221450806]","[1.855690598487854, 1.9607758522033691, 1.7403178215026855, 1.6609084606170654, 1.5816150903701782]","[1.8506402969360352, 1.9629563093185425, 1.741639494895935, 1.6616240739822388, 1.5859200954437256]","[1.4688001871109009, 1.6386334896087646, 1.5621124505996704, 1.6776460409164429, 1.4687507152557373]","[1.4810377359390259, 1.6437573432922363, 1.5665614604949951, 1.6931301355361938, 1.4817581176757812]","[1.4657063484191895, 1.4650812149047852, 1.4637519121170044, 1.4622300863265991, 1.4616947174072266]","[1.4741095304489136, 1.4714407920837402, 1.4687871932983398, 1.4732550382614136, 1.4721665382385254]","[1.6662647724151611, 1.4706202745437622, 1.4679853916168213, 1.4694645404815674, 1.5678887367248535]","[1.6781198978424072, 1.4857667684555054, 1.4840333461761475, 1.4905109405517578, 1.5826151371002197]","[1.5633713006973267, 1.4995416402816772, 1.5678848028182983, 1.5652287006378174, 1.5060793161392212]","[1.5708662271499634, 1.5105812549591064, 1.5753118991851807, 1.5721052885055542, 1.507686734199524]",SMOTE,layer_normalisation,
