dataset_name,file_name,batch_size,learning_rate,number_of_epochs,number_of_hidden_layers,avg_number_of_neurons,min_number_of_neurons,max_number_of_neurons,total_number_of_neurons,depth_to_width_ratio,batch_size_to_dataset_ratio,number_of_features,proportion_of_numeric_features,number_of_instances,number_of_classes,ratio_of_instances_to_features,ratio_of_classes_to_features,ratio_of_instances_to_classes,ratio_of_min_to_max_instances_per_class,proportion_of_features_with_outliers,average_mutual_information,minimum_mutual_information,maximum_mutual_information,equivalent_number_of_features,noise_to_signal_ratio_of_features,avg_learning_slope,std_learning_slope,avg_validation_gap,std_validation_gap,avg_first_overfit_epoch,std_first_overfit_epoch,avg_first_stay_epoch,std_first_stay_epoch,avg_percentage_weights_near_zero,std_percentage_weights_near_zero,avg_avg_weights,std_avg_weights,batch_normalisation,dropout,layer_normalisation,weight_decay,prune,weight_normalisation,baseline,weight_perturbation
Salaries 2023,Data\Input\Subsets\Salaries 2023\850190284_20260528_183328.csv,16.0,0.0005,240.0,6.0,122.66666666666669,16.0,256.0,736.0,0.0489130434782608,0.0085015940488841,10.0,0.3,1882.0,4.0,188.2,0.4,470.5,0.0618374558303886,0.2,0.1405579060775514,0.0147074181456157,0.6058160791131165,1.1509157226504003,-0.2789531689869962,-0.0003192384541034,4.038914830811517e-05,0.0478308150339413,0.0159293884795215,12.8,8.6,3.1,1.1357816691600546,41.522027696060846,0.4575913754337182,0.0770863754288952,0.0009991719022905,1,1,2,3,5,2,4,3
Salaries 2023,Data\Input\Subsets\Salaries 2023\3051754365_20260528_183328.csv,16.0,0.0005,240.0,6.0,122.66666666666669,16.0,256.0,736.0,0.0489130434782608,0.0068817204301075,10.0,0.3,2325.0,4.0,232.5,0.4,581.25,0.0615164520743919,0.2,0.1371574174563807,0.0129247565175144,0.5820718150607671,1.147008693500537,-0.2613483660982475,-0.0002827304104963,7.426534410449766e-05,0.046861160273327,0.0117681078569252,14.1,6.040695324215583,3.2,1.2489995996796797,40.71607950060989,0.5595360990465442,0.080112560760678,0.0015431116735504,1,2,2,2,5,3,4,4
Salaries 2023,,16.0,0.0005,240.0,6.0,122.66666666666669,16.0,256.0,736.0,0.0489130434782608,0.0061919504643962,10.0,0.3,2584.0,4.0,258.4,0.4,646.0,0.0617760617760617,0.2,0.1311234635788998,0.0132431633107522,0.5675229547078426,1.1401085345028692,-0.2272028196695433,-0.0002657010157903,4.433884576021461e-05,0.0289690971875043,0.0095716916700567,18.5,16.936646657470305,3.0,1.2649110640673518,40.64289301858362,1.201538067704493,0.0803682952980284,0.0022440338017191,1,3,4,2,2,2,2,2
Schizo,Data\Input\Subsets\Schizo\793485198_20260528_183331.csv,128.0,0.0298,200.0,2.0,88.0,80.0,96.0,176.0,0.0227272727272727,0.3764705882352941,9.0,1.0,340.0,3.0,37.77777777777778,0.3333333333333333,113.33333333333331,0.31,0.0,0.0364753803440844,0.0056362635744202,0.0618362590885237,1.0371487694575876,1.9249957402868727,-0.0001807847321033,0.000224143099179,0.0277257048888314,0.0413010475914991,88.3,91.39261458126693,3.1,3.3,5.63663020187211,0.8902984558053424,0.2304453220355802,0.0438428060318783,2,2,2,1,3,3,3,3
Schizo,Data\Input\Subsets\Schizo\2803867391_20260528_183331.csv,128.0,0.0298,200.0,2.0,88.0,80.0,96.0,176.0,0.0227272727272727,0.3764705882352941,10.0,1.0,340.0,3.0,34.0,0.3,113.33333333333331,0.31,0.0,0.0419818115449471,0.0,0.0805269789540299,1.0428755102839156,1.2872118992723292,-0.0004577708244323,0.0002757784986834,0.177335122357572,0.074605228627313,28.0,41.99523782525824,5.5,2.5787593916455256,6.740806974404829,1.1376935233131502,0.2965030586131927,0.0506518337722889,3,3,1,2,3,4,3,2
Schizo,Data\Input\Subsets\Schizo\2989179374_20260528_183331.csv,128.0,0.0298,200.0,2.0,88.0,80.0,96.0,176.0,0.0227272727272727,0.3764705882352941,9.0,1.0,340.0,3.0,37.77777777777778,0.3333333333333333,113.33333333333331,0.31,0.0,0.0357804232453394,0.0056362635744202,0.0644303965224832,1.0364282459532594,1.9818074369952423,-0.0002408698499202,0.0003082843537638,0.04410285090094,0.0585659903069555,125.5,91.35671841742128,3.1,2.3853720883753127,6.047141084921619,1.2181643017807875,0.2240400201919464,0.042272154980093,3,2,2,1,3,4,3,2
Schizo,Data\Input\Subsets\Schizo\909830407_20260528_183331.csv,128.0,0.0298,200.0,2.0,88.0,80.0,96.0,176.0,0.0227272727272727,0.3764705882352941,7.0,1.0,340.0,3.0,48.57142857142857,0.4285714285714285,113.33333333333331,0.31,0.0,0.038075144457288,0.0,0.078524759074916,1.0388092907060302,2.602698981833764,-0.0001850592792034,0.0002338200175771,0.0528370225287717,0.0673618968320663,46.9,76.82896589177808,2.9,1.374772708486752,6.208797519237395,1.6123189909454778,0.244038311442983,0.0532441253276932,2,3,1,2,4,2,1,2
Schizo,Data\Input\Subsets\Schizo\2016482665_20260528_183331.csv,128.0,0.0298,200.0,2.0,88.0,80.0,96.0,176.0,0.0227272727272727,0.3764705882352941,9.0,1.0,340.0,3.0,37.77777777777778,0.3333333333333333,113.33333333333331,0.31,0.0,0.0351251386384816,0.0056362635744202,0.054927891077426,1.0357493129490414,2.0374351893633538,-0.0003023950457572,0.0003448984840959,0.0571440802336358,0.0592562094113835,54.0,73.97296803562772,3.1,3.3,5.991880004511108,0.8890725864489316,0.2348487088799785,0.0429334896299516,3,2,1,1,1,2,1,2
Schizo,Data\Input\Subsets\Schizo\1959928901_20260528_183331.csv,128.0,0.0298,200.0,2.0,88.0,80.0,96.0,176.0,0.0227272727272727,0.3764705882352941,11.0,1.0,340.0,3.0,30.90909090909091,0.2727272727272727,113.33333333333331,0.31,0.0,0.0316475876179374,0.0120073735542065,0.0662561533603922,1.0321536974605123,1.758254151306446,-0.0005056395232677,0.0002797064688408,0.1723827047581892,0.0883779632237041,53.3,73.81063608992947,4.2,1.8867962264113207,7.411100033233632,1.3091033000689778,0.2594019900371469,0.0505199672186112,1,1,1,3,2,4,2,2
Schizo,Data\Input\Subsets\Schizo\413705466_20260528_183331.csv,128.0,0.0298,200.0,2.0,88.0,80.0,96.0,176.0,0.0227272727272727,0.3764705882352941,6.0,1.0,340.0,3.0,56.66666666666666,0.5,113.33333333333331,0.31,0.0,0.0428860578395706,0.0,0.0901117605018977,1.0438189530878883,2.731643948164953,-0.0003639946579933,0.0002630447958269,0.0648852810391388,0.0492003612848756,8.9,8.572630868059116,2.8,0.9797958971132712,6.196823924886983,1.701358016711858,0.2415643487704702,0.0324007543535775,4,3,2,1,3,5,3,2
Schizo,Data\Input\Subsets\Schizo\4267172001_20260528_183331.csv,128.0,0.0298,200.0,2.0,88.0,80.0,96.0,176.0,0.0227272727272727,1.1228070175438596,12.0,1.0,114.0,3.0,9.5,0.25,38.0,0.3134328358208955,0.0,0.0371857597333927,0.0,0.0972291957669102,1.03788580032183,1.153852554541065,-0.001047230541706,0.0001575665560474,0.166601157835599,0.1133223693090726,41.2,54.436752291076296,7.3,4.405678154382138,10.244866586142528,0.8732966507326405,0.2042481828123033,0.0096605939828758,1,3,1,2,3,2,2,1
Schizo,Data\Input\Subsets\Schizo\1608937120_20260528_183331.csv,128.0,0.0298,200.0,2.0,88.0,80.0,96.0,176.0,0.0227272727272727,0.8767123287671232,12.0,1.0,146.0,3.0,12.166666666666666,0.25,48.66666666666666,0.313953488372093,0.0,0.065110250733637,0.0,0.1393662339659174,1.0672766859355554,0.2286882844238619,-0.0011903047561645,0.0003006719873361,0.2971093962727798,0.105222239548775,19.5,8.558621384311845,8.2,3.655133376499413,9.586032722081914,1.0787587237287932,0.2178202566382415,0.0166234467879494,1,4,1,2,3,3,4,3
Schizo,Data\Input\Subsets\Schizo\2955177460_20260528_183331.csv,128.0,0.0298,200.0,2.0,88.0,80.0,96.0,176.0,0.0227272727272727,0.6772486772486772,12.0,1.0,189.0,3.0,15.75,0.25,63.0,0.3153153153153153,0.0,0.0891811237840942,0.0,0.1478664210258704,1.0932786571619133,-0.1013495487535788,-0.0001434051096439,0.0001561467712188,0.0670375815147791,0.0883873910515727,6.1,5.48543526076099,3.1,1.57797338380595,9.456462062149994,2.19516175736222,0.228903295814114,0.0512199313444014,3,2,1,2,3,1,2,2
Schizo,Data\Input\Subsets\Schizo\3185932981_20260528_183331.csv,128.0,0.0298,200.0,2.0,88.0,80.0,96.0,176.0,0.0227272727272727,0.6666666666666666,12.0,1.0,192.0,3.0,16.0,0.25,64.0,0.3097345132743362,0.0,0.0481538232332818,0.0,0.1163231619815252,1.0493320545600948,0.661187270330567,-0.0001388204097747,0.0001512535293087,0.0292317224442793,0.0346482278132492,66.9,87.3515311829163,3.8,1.939071942966532,8.543977160426046,2.586609168937338,0.2204429600131332,0.0489227680640934,1,2,1,3,3,2,1,2
Schizo,Data\Input\Subsets\Schizo\3727478411_20260528_183332.csv,128.0,0.0298,200.0,2.0,88.0,80.0,96.0,176.0,0.0227272727272727,0.5493562231759657,12.0,1.0,233.0,3.0,19.416666666666668,0.25,77.66666666666667,0.3138686131386861,0.0,0.034905767055527,0.0,0.0979496426538824,1.0355221239030372,1.294113414045685,-0.0003441006541252,0.0003562737918982,0.0871907613646322,0.0778962507052035,67.4,86.99908045491057,3.6,2.0099751242241783,6.910069177555725,1.6227851403732638,0.2251793274737954,0.0393123541674642,2,2,1,2,3,2,2,2
Schizo,Data\Input\Subsets\Schizo\1297350676_20260528_183332.csv,128.0,0.0298,200.0,2.0,88.0,80.0,96.0,176.0,0.0227272727272727,0.5019607843137255,12.0,1.0,255.0,3.0,21.25,0.25,85.0,0.3066666666666666,0.0,0.0581431034836428,0.0,0.1001036823870025,1.0598666554691034,0.3755485033626704,-0.0002810633778572,0.0002854422530678,0.0647965293440408,0.0720930283156158,46.9,76.80943952405849,5.2,4.3772137256478585,6.631162841770066,0.9498467477238526,0.2352990705448329,0.0483732126975897,1,3,2,2,4,2,3,2
Schizo,Data\Input\Subsets\Schizo\2347367336_20260528_183332.csv,128.0,0.0298,200.0,2.0,88.0,80.0,96.0,176.0,0.0227272727272727,0.4210526315789473,12.0,1.0,304.0,3.0,25.33333333333333,0.25,101.33333333333331,0.3072625698324022,0.0,0.0365776745735603,0.0009582263191727,0.0653986372070656,1.0372548692184154,1.1856004041788408,-0.0004289542436599,0.0002472241255924,0.0955175806902801,0.0548847576316462,30.6,57.01789192876215,5.2,3.249615361854384,7.712748435269572,0.5709302196749455,0.283025668576021,0.0592839478354356,1,2,1,2,3,2,2,3
Schizo,Data\Input\Subsets\Schizo\1469502064_20260528_183332.csv,128.0,0.0298,200.0,2.0,88.0,80.0,96.0,176.0,0.0227272727272727,0.4183006535947712,12.0,1.0,306.0,3.0,25.5,0.25,102.0,0.3111111111111111,0.0,0.0490363027825211,0.0,0.1085177773014609,1.0502584773530672,0.6320577502346209,-0.0004484827220439,0.0003005321479345,0.07526310557206,0.0691873202239459,33.8,55.88702890653608,4.1,3.047950130825634,7.069287361370374,0.9157000707705526,0.2616913315127588,0.0599570917793611,2,3,1,4,3,3,2,2
Schizo,,128.0,0.0298,200.0,2.0,88.0,80.0,96.0,176.0,0.0227272727272727,0.3764705882352941,12.0,1.0,340.0,3.0,28.33333333333333,0.25,113.33333333333331,0.31,0.0,0.0379656553862275,0.0,0.0834060630774546,1.038695558668103,1.107635131932168,-0.0005418197512626,0.0003723754333951,0.0807207499638829,0.0567114931146675,55.3,72.8190222400713,4.0,3.605551275463989,6.53782804436148,0.985296267946441,0.2410171359783995,0.0385273381412515,2,3,4,1,3,1,3,2
Segmentation,Data\Input\Subsets\Segmentation\587120062_20260528_183335.csv,256.0,0.0068,160.0,4.0,48.0,16.0,80.0,192.0,0.0833333333333333,0.2869955156950672,18.0,0.8888888888888888,892.0,3.0,49.55555555555556,0.1666666666666666,297.3333333333333,0.9733333333333334,0.2777777777777778,0.6553288477509506,0.0002836306904812,1.0934655341336983,1.92577570026814,-0.9068718948641284,-0.0031857104226946,0.0001022284532557,-0.0006230592040374,0.0010331810648122,12.1,4.036087214122113,5.1,0.5385164807134504,25.800023443910447,0.6506688301343344,0.1161758638611852,0.0024258320779247,5,1,4,5,3,2,6,3
Segmentation,Data\Input\Subsets\Segmentation\3610436921_20260528_183335.csv,256.0,0.0068,160.0,4.0,48.0,16.0,80.0,192.0,0.0833333333333333,0.1720430107526881,18.0,0.8888888888888888,1488.0,5.0,82.66666666666667,0.2777777777777778,297.6,0.9733333333333334,0.6111111111111112,0.7770238529814255,0.0174168464355666,1.3029697283066553,2.1749895348838693,-0.8849322689860836,-0.0040174436196684,0.0001391498474694,0.0038915804958019,0.0017372931088664,12.3,4.583666654546335,6.2,1.4,22.190309398715705,0.7480876538963218,0.1337575776818476,0.0052026149990881,3,3,1,4,5,2,4,2
Segmentation,Data\Input\Subsets\Segmentation\3137595842_20260528_183335.csv,256.0,0.0068,160.0,4.0,48.0,16.0,80.0,192.0,0.0833333333333333,0.2153069806560134,18.0,0.8888888888888888,1189.0,4.0,66.05555555555556,0.2222222222222222,297.25,0.9733333333333334,0.6666666666666666,0.5345011486044782,0.0145564315636341,0.933439466653567,1.706596691732024,-0.8559155625508996,-0.0034993214532732,9.775069479515108e-05,0.024150944287774,0.0060866244068841,19.5,8.811923740024081,8.1,2.507987240796891,21.417875526438934,1.0663337120338088,0.1449929807682041,0.0062966677537938,2,2,2,2,1,2,1,2
Segmentation,Data\Input\Subsets\Segmentation\3608520681_20260528_183335.csv,256.0,0.0068,160.0,4.0,48.0,16.0,80.0,192.0,0.0833333333333333,0.1721587088096839,18.0,0.8888888888888888,1487.0,5.0,82.61111111111111,0.2777777777777778,297.4,0.9733333333333334,0.6111111111111112,0.7826101640183301,0.014083896066206,1.2478819973438562,2.187173703519808,-0.8857534705545309,-0.0040250676125288,0.0001216994621873,0.0038101473647412,0.0030881876830543,17.5,5.315072906367325,9.4,2.2,22.446001167542324,1.096063586245348,0.1333204560261056,0.0064110607217113,5,2,3,4,1,1,1,2
Segmentation,Data\Input\Subsets\Segmentation\343575605_20260528_183335.csv,256.0,0.0068,160.0,4.0,48.0,16.0,80.0,192.0,0.0833333333333333,0.2147651006711409,18.0,0.8888888888888888,1192.0,4.0,66.22222222222223,0.2222222222222222,298.0,0.9733333333333334,0.3888888888888889,0.6084643795561008,0.0013381234588916,1.0461419192784036,1.8376073635781245,-0.8734312386980727,-0.0036511604115366,7.627402156242339e-05,0.0012973655819249,0.0014591647185207,18.7,5.1000000000000005,7.7,1.6155494421403511,24.0769770706598,0.7897311878271301,0.1234862485950203,0.0023622327287098,4,3,1,3,1,2,2,3
Segmentation,Data\Input\Subsets\Segmentation\2179473725_20260528_183335.csv,256.0,0.0068,160.0,4.0,48.0,16.0,80.0,192.0,0.0833333333333333,0.1227229146692233,9.0,0.8888888888888888,2086.0,7.0,231.77777777777777,0.7777777777777778,298.0,0.9733333333333334,0.7777777777777778,0.8033066125233611,0.0177633836163828,1.198895717300038,2.232912110102404,-0.7308527684971936,-0.0041322837024927,0.0002626251960097,0.0284094844462911,0.0091301379133842,21.9,14.56331006330635,10.1,2.8442925306655784,15.675278560058771,0.4371027210147792,0.2067081086234479,0.003312489483116,1,3,2,1,3,1,2,4
Segmentation,Data\Input\Subsets\Segmentation\1832137384_20260528_183336.csv,256.0,0.0068,160.0,4.0,48.0,16.0,80.0,192.0,0.0833333333333333,0.1227229146692233,16.0,0.875,2086.0,7.0,130.375,0.4375,298.0,0.9733333333333334,0.75,0.7359253730937387,0.0177633836163828,1.1880189935010728,2.087412734618993,-0.834742945037276,-0.0043170665204525,0.0001888797130916,0.0141400162565917,0.0053791584915553,27.4,15.173661390712525,12.8,2.749545416973504,16.751734681876986,0.4377454917533779,0.1910617592992831,0.0064700902414394,2,2,1,2,1,2,1,1
Segmentation,Data\Input\Subsets\Segmentation\2606548713_20260528_183336.csv,256.0,0.0068,160.0,4.0,48.0,16.0,80.0,192.0,0.0833333333333333,0.1227229146692233,9.0,0.8888888888888888,2086.0,7.0,231.77777777777777,0.7777777777777778,298.0,0.9733333333333334,0.7777777777777778,0.7705903978027396,0.0188272685682096,1.1916637710339073,2.161041751524062,-0.7194258435803835,-0.0043488854914903,0.0001364645215199,0.0258226715499778,0.0095195708851489,13.8,5.075431016179809,8.9,2.808914381037628,16.24954083506796,0.7251630470707175,0.1973688435960286,0.007316140827636,4,3,1,2,1,2,5,3
Segmentation,Data\Input\Subsets\Segmentation\3605036227_20260528_183336.csv,256.0,0.0068,160.0,4.0,48.0,16.0,80.0,192.0,0.0833333333333333,0.1227229146692233,16.0,0.875,2086.0,7.0,130.375,0.4375,298.0,0.9733333333333334,0.75,0.7119620941170447,0.0177633836163828,1.1880189935010728,2.0379860587347345,-0.8291807094299859,-0.0043291022628545,0.0003591498600786,0.036396701434151,0.0069314979527685,17.8,6.462197768561405,9.6,2.576819745345025,17.045748559332,1.0073408027246074,0.1879982529970164,0.0095948192000656,1,3,2,2,1,2,3,3
Segmentation,Data\Input\Subsets\Segmentation\2733807589_20260528_183336.csv,256.0,0.0068,160.0,4.0,48.0,16.0,80.0,192.0,0.0833333333333333,0.1227229146692233,9.0,0.7777777777777778,2086.0,7.0,231.77777777777777,0.7777777777777778,298.0,0.9733333333333334,0.6666666666666666,0.7720080246609355,0.0177633836163828,1.1860538399661416,2.164107474865156,-0.7199410577325044,-0.0041710256785154,0.0002831397508567,0.0087974656447287,0.00601911554166,22.3,8.80965379569481,10.4,2.576819745345025,16.996449124525526,0.5996368205141582,0.19070441784175,0.0045504671596269,2,3,1,3,1,1,2,3
Segmentation,Data\Input\Subsets\Segmentation\2808949248_20260528_183336.csv,256.0,0.0068,160.0,4.0,48.0,16.0,80.0,192.0,0.0833333333333333,1.5515151515151515,18.0,0.8888888888888888,165.0,7.0,9.166666666666666,0.3888888888888889,23.571428571428573,0.9583333333333334,0.6111111111111112,0.7307847812813355,0.0231827591777961,1.2065172240362356,2.0767097312615235,-0.8520852475365295,-0.0047182393819093,7.486790060876728e-05,0.0794336610517466,0.0309232299072631,42.5,12.808200498118383,16.1,12.747156545677155,21.06756599604605,0.8386494124237278,0.1405934780825708,0.0041641785517698,3,4,3,4,2,1,3,3
Segmentation,Data\Input\Subsets\Segmentation\269781168_20260528_183336.csv,256.0,0.0068,160.0,4.0,48.0,16.0,80.0,192.0,0.0833333333333333,0.4224422442244224,18.0,0.8888888888888888,606.0,7.0,33.666666666666664,0.3888888888888889,86.57142857142857,0.9770114942528736,0.6111111111111112,0.6928176542784694,0.023166385685706,1.149277924307546,1.999341056012692,-0.8439645056442986,-0.0044566013664007,0.0002900562603379,0.0489195439938647,0.0175936181366675,38.6,13.705473359209453,21.9,5.08822169328342,20.48842888707989,0.7628262201401615,0.1475516560417591,0.0061372141319753,1,3,2,2,3,2,3,1
Segmentation,Data\Input\Subsets\Segmentation\390455545_20260528_183336.csv,256.0,0.0068,160.0,4.0,48.0,16.0,80.0,192.0,0.0833333333333333,0.2532146389713155,18.0,0.8888888888888888,1011.0,7.0,56.16666666666666,0.3888888888888889,144.42857142857142,0.9793103448275862,0.6666666666666666,0.7052288591256284,0.0166568473709001,1.1691438937291456,2.024309913710111,-0.8467098382483979,-0.004576399475336,0.000228385361439,0.0427188848202223,0.0145029010467284,28.4,6.873136110975833,17.2,4.578209256903839,19.47668333527154,1.1616902377931373,0.1563211339908306,0.0086568431966286,2,3,3,3,4,1,4,4
Segmentation,Data\Input\Subsets\Segmentation\2228993723_20260528_183337.csv,256.0,0.0068,160.0,4.0,48.0,16.0,80.0,192.0,0.0833333333333333,0.1825962910128388,18.0,0.8888888888888888,1402.0,7.0,77.88888888888889,0.3888888888888889,200.28571428571428,0.9702970297029704,0.7777777777777778,0.717574185561065,0.0206510586774951,1.1917276605151494,2.049455576746708,-0.8493490994072822,-0.0046163648366928,5.6660022949267815e-05,0.0251478838353692,0.0075983839602549,22.7,8.19817052762383,13.6,3.5270384177096794,18.689382486335624,0.7253982901030933,0.1675757102397087,0.0070376035054544,1,2,3,1,2,1,2,3
Segmentation,Data\Input\Subsets\Segmentation\1583401175_20260528_183337.csv,256.0,0.0068,160.0,4.0,48.0,16.0,80.0,192.0,0.0833333333333333,0.136387852956846,18.0,0.8888888888888888,1877.0,7.0,104.27777777777776,0.3888888888888889,268.1428571428572,0.974074074074074,0.7777777777777778,0.7235204975358686,0.0181268133352298,1.2057553048470482,2.061678583875668,-0.8505861727027366,-0.0043267063051462,0.0001522542204237,0.0211385379636647,0.0114331577047262,20.8,5.688585061331157,11.2,2.227105745132009,17.307826491452495,0.6639084911274575,0.1862332116158733,0.007734274068326,2,4,5,2,2,1,3,1
Segmentation,,256.0,0.0068,160.0,4.0,48.0,16.0,80.0,192.0,0.0833333333333333,0.1227229146692233,18.0,0.8888888888888888,2086.0,7.0,115.88888888888889,0.3888888888888889,298.0,0.9733333333333334,0.7777777777777778,0.724897247559034,0.0177633836163828,1.1935259570501366,2.064518954705435,-0.8508700705261315,-0.0041655799001455,0.0002451899237119,0.0277378775817227,0.0053016412924058,23.7,9.360021367496977,10.4,2.0099751242241783,17.35201767647401,1.312257173204692,0.1873453557096202,0.010904281129955,3,4,3,2,1,1,4,3
Smartphone battery,Data\Input\Subsets\Smartphone battery\3748640667_20260528_183337.csv,16.0,0.0005,60.0,2.0,16.0,16.0,16.0,32.0,0.125,0.0032,9.0,1.0,5000.0,3.0,555.5555555555555,0.3333333333333333,1666.6666666666667,0.5311827956989247,0.6666666666666666,0.0269068112309371,0.0,0.0775681851834075,1.027272068083343,3.377067447347591,-0.0010057461261749,0.000124700372971,0.024599942973071,0.00874785730937,37.1,14.949581933953873,3.4,0.4898979485566356,12.7536231884058,0.9314469465177632,0.227054013996761,0.007816856184493,3,2,4,1,2,3,3,2
Smartphone battery,Data\Input\Subsets\Smartphone battery\4077287810_20260528_183337.csv,16.0,0.0005,60.0,2.0,16.0,16.0,16.0,32.0,0.125,0.0032,12.0,0.8333333333333334,5000.0,3.0,416.6666666666667,0.25,1666.6666666666667,0.5311827956989247,0.5,0.0624575861150464,0.0,0.5274631672836505,1.0644493105298112,0.4142348617259,-0.0066685877243677,0.000204438618115,0.044390311834763,0.0056526298247267,30.0,13.674794331177344,7.5,0.5,11.883239171374765,1.5856158086472143,0.3003435924340551,0.0069955120937763,7,6,5,3,2,1,4,3
Smartphone battery,Data\Input\Subsets\Smartphone battery\3917169807_20260528_183338.csv,16.0,0.0005,60.0,2.0,16.0,16.0,16.0,32.0,0.125,0.0032,12.0,0.9166666666666666,5000.0,3.0,416.6666666666667,0.25,1666.6666666666667,0.5311827956989247,0.6666666666666666,0.024085112542798,0.0,0.1022574562781799,1.0243775015542995,2.6673980869380847,-0.001071906487147,0.0001586204017159,0.0443875570917763,0.0105705891599093,42.6,12.870120434556934,3.6,0.4898979485566356,13.672316384180792,1.0078409160270922,0.2209593447167321,0.0087169965733551,3,2,5,1,2,4,3,3
Smartphone battery,Data\Input\Subsets\Smartphone battery\1473159853_20260528_183338.csv,16.0,0.0005,60.0,2.0,16.0,16.0,16.0,32.0,0.125,0.0032,13.0,0.8461538461538461,5000.0,3.0,384.61538461538464,0.2307692307692307,1666.6666666666667,0.5311827956989247,0.5384615384615384,0.0601490842632466,0.0,0.5385832414310838,1.0619948614654282,0.3555502080831998,-0.006597112417221,0.0003740744122114,0.0245515690777625,0.0042105882813957,31.6,7.578918128598566,7.4,0.66332495807108,12.157221206581353,1.691906493809851,0.2933405859869184,0.0065343953932198,4,5,3,2,2,1,1,2
Smartphone battery,Data\Input\Subsets\Smartphone battery\332758832_20260528_183338.csv,16.0,0.0005,60.0,2.0,16.0,16.0,16.0,32.0,0.125,0.0032,11.0,0.9090909090909092,5000.0,3.0,454.54545454545456,0.2727272727272727,1666.6666666666667,0.5311827956989247,0.5454545454545454,0.0609240419744321,0.0,0.5274631672836505,1.06281818155048,0.5816361632177722,-0.006610324482123,0.0003275363604166,0.0413759674152876,0.0064215937944565,31.3,12.594046212397348,7.9,0.5385164807134504,11.184466019417474,1.1721466619640055,0.3168464503473449,0.0068746419983549,6,4,5,3,1,1,2,3
Smartphone battery,Data\Input\Subsets\Smartphone battery\1907328639_20260528_183338.csv,16.0,0.0005,60.0,2.0,16.0,16.0,16.0,32.0,0.125,0.0032,10.0,0.8,5000.0,3.0,500.0,0.3,1666.6666666666667,0.5311827956989247,0.6,0.0183616616117827,0.0,0.0767571959074655,1.0185312734483318,4.772660287332461,-0.0010368038217226,0.0001307643439031,0.0277475505416613,0.0064676163881648,51.0,13.74772708486752,4.1,0.5385164807134504,13.246492985971944,1.5942888259077197,0.224701794026371,0.0104514387430454,4,2,5,1,2,2,3,3
